species,n_cohorts,pooled_effect,pooled_se,z_score,p_value,Q_statistic,Q_pvalue,I2_heterogeneity,min_effect,max_effect,p_adjusted,significant
p__Spirochaetes,4,-2.4528673979326636,0.11341881656745204,-21.626635439930755,0.0,29.195668616101017,2.0371232570814968e-06,89.72450318077134,-2.5811692928482346,1.8036685883248467,0.0,True
s__Parabacteroides_distasonis,4,-1.1930785426419004,0.10748583419141122,-11.09986773249823,0.0,19.436170688182624,0.00022210851416715194,84.5648608044792,-1.6130258837355083,0.7181239876898494,0.0,True
f__Eubacteriaceae,4,-1.1577063084617243,0.1093158043430836,-10.590475141437974,0.0,56.905322775047246,2.6922908347160046e-12,94.72808543436382,-3.5079874772142796,4.518302540159436,0.0,True
g__Ruminococcus,4,-0.9602333615276969,0.11211674668777084,-8.564584595036546,0.0,37.29471779969704,3.985911967152589e-08,91.95596541013545,-4.983914446628031,2.6391848254331784,0.0,True
o__Neisseriales,4,-2.1403242038902763,0.11080540594560208,-19.316063017187357,0.0,190.77088055844635,0.0,98.42743295453789,-2.582605774374315,4.137293603268019,0.0,True
g__Streptococcus,4,-1.3125327011392098,0.11068770516094743,-11.857980967540145,0.0,22.903715028925753,4.2292798225318506e-05,86.9016882361171,-1.447175858906502,2.589321759058121,0.0,True
t__SGB61890,4,-1.0519587424899148,0.11118909454607462,-9.460988478991556,0.0,69.49584450286719,5.440092820663267e-15,95.68319512992431,-1.7011268945907907,4.8994426733651935,0.0,True
s__Comamonas_denitrificans,4,-1.0519587424899148,0.11118909454607462,-9.460988478991556,0.0,69.49584450286719,5.440092820663267e-15,95.68319512992431,-1.7011268945907907,4.8994426733651935,0.0,True
s__GGB41936_SGB59041,4,-2.383707541869508,0.11322619983944543,-21.052614547247913,0.0,42.97183255929123,2.4951252175497984e-09,93.01868265482815,-2.552492548295395,2.825022535145754,0.0,True
s__Escherichia_coli,4,-1.4162725426691765,0.10931059482434137,-12.956406878446515,0.0,29.023661272707457,2.2139372839458105e-06,89.66360593926493,-1.5427312361115226,3.7004999107041714,0.0,True
f__Prevotellaceae,4,-2.618302937956264,0.11079633121467118,-23.631675428703723,0.0,119.42917091812399,0.0,97.48805088661572,-3.004659216155024,1.53218417945323,0.0,True
o__Burkholderiales,4,-7.731423258065752,0.11237209318621187,-68.80198667523267,0.0,541.9193966618136,0.0,99.44641213832172,-8.434890947117957,3.497855301757771,0.0,True
t__SGB1626,4,-1.991040393746787,0.11202347101203457,-17.773421728138487,0.0,33.26055066985025,2.837799342181313e-07,90.98030567870478,-2.1491534886121113,1.2007754726812023,0.0,True
s__Prevotella_marseillensis,4,1.6254043881646434,0.1106433357555626,14.69048611979259,0.0,40.470349213992804,8.469210333039712e-09,92.58716552175751,-2.0840753447861817,1.8455138832017917,0.0,True
g__Blautia,4,-1.3628909411559904,0.10953023468106075,-12.443056888580305,0.0,18.517273466493616,0.00034399227609083205,83.79891075525563,-1.5133583530977468,1.7402252692251974,0.0,True
o__Desulfovibrionales,4,-0.9229333903860827,0.1088297939978313,-8.480521339629426,0.0,10.739279157794643,0.013222557243891653,72.06516418913853,-1.0326695294683912,1.7790540934688581,0.0,True
s__GGB4684_SGB6478,4,1.2434907231955294,0.11033127305489167,11.270519126312191,0.0,26.451224610572154,7.672335511355044e-06,88.65837009753815,-1.5454621576268521,1.4259644139375967,0.0,True
s__GGB6601_SGB9333,4,1.2239571593597558,0.11101882360543147,11.0247714721765,0.0,29.566422991198518,1.7024695918577137e-06,89.85335493274566,-2.5410018858062937,1.3799472231661056,0.0,True
f__Sphingosinicellaceae,4,-1.5142804854507637,0.11312126638054594,-13.386346651713072,0.0,38.34302410542238,2.3911937985232612e-08,92.17589099975099,-4.208123071832092,2.1943331744672494,0.0,True
g__Legionella,4,1.6038302798471775,0.11122958361938312,14.419098118134917,0.0,32.63127427423079,3.8522197598478414e-07,90.80636577417044,-1.255844839487402,1.7968329326458279,0.0,True
g__GGB41936,4,-2.383707541869508,0.11322619983944543,-21.052614547247913,0.0,42.97183255929123,2.4951252175497984e-09,93.01868265482815,-2.552492548295395,2.825022535145754,0.0,True
g__Parabacteroides,4,-1.3175023510212338,0.108100606133493,-12.187742494193378,0.0,20.808745657207734,0.00011535622313163518,85.58298491691708,-1.690503170939952,0.749274422219008,0.0,True
