species,n_cohorts,pooled_effect,pooled_se,z_score,p_value,Q_statistic,Q_pvalue,I2_heterogeneity,min_effect,max_effect,p_adjusted,significant
s__Aeromonas_caviae,5,-0.620852367021652,0.08223866040727333,-7.549397861625951,4.374278717023117e-14,16.526984013177923,0.002387732943347487,75.7971569597298,-0.7571744871699,3.2352859909209193,1.4524304089533068e-13,True
s__Akkermansia_muciniphila,5,-0.5822997343192853,0.07763931229675278,-7.500063010522566,6.372680161348399e-14,19.892017747176777,0.0005245163436381484,79.89143157401561,-0.7884090793415504,1.3447613101025215,2.1057551837499056e-13,True
s__Parabacteroides_distasonis,5,-0.7021676646951214,0.09391521692006392,-7.476612286300445,7.616129948928574e-14,21.256551621571433,0.00028165261479184966,81.18227231203039,-1.328553215824429,1.3383383096053854,2.4925516196493514e-13,True
t__SGB1934,5,-0.7021676646951214,0.09391521692006392,-7.476612286300445,7.616129948928574e-14,21.256551621571433,0.00028165261479184966,81.18227231203039,-1.328553215824429,1.3383383096053854,2.4925516196493514e-13,True
g__GGB75638,5,0.6160599304350597,0.08399059723028829,7.334867839383563,2.220446049250313e-13,23.48377357700892,0.00010134378087933715,82.9669623287627,-1.3325765526993512,1.6358145899244438,7.164080649467992e-13,True
t__SGB102999,5,0.6160599304350597,0.08399059723028829,7.334867839383563,2.220446049250313e-13,23.48377357700892,0.00010134378087933715,82.9669623287627,-1.3325765526993512,1.6358145899244438,7.164080649467992e-13,True
s__GGB75638_SGB102999,5,0.6160599304350597,0.08399059723028829,7.334867839383563,2.220446049250313e-13,23.48377357700892,0.00010134378087933715,82.9669623287627,-1.3325765526993512,1.6358145899244438,7.164080649467992e-13,True
t__SGB9226,5,-0.5541165976466595,0.07758517931391808,-7.142041850604527,9.194867089945546e-13,19.22146545677704,0.000710979672930323,79.18993216727034,-0.760151168190062,1.289264985232108,2.9527178824050484e-12,True
p__Synergistetes,5,-0.5674939232479994,0.07979449090174857,-7.1119436546911246,1.1441958491786863e-12,15.15382936089505,0.004392571650747357,73.60403166263619,-0.8226063117976354,1.651122737449326,3.657149349711315e-12,True
s__Dialister_invisus,5,-0.5282947899510586,0.07439995172799997,-7.100741031156315,1.241007296926e-12,30.44749490829369,3.967908639768147e-06,86.86263020308306,-1.4288202756625141,1.2980201398065518,3.929856440265667e-12,True
t__SGB5825_group,5,-0.5282947899510586,0.07439995172799997,-7.100741031156315,1.241007296926e-12,30.44749490829369,3.967908639768147e-06,86.86263020308306,-1.4288202756625141,1.2980201398065518,3.929856440265667e-12,True
p__Bacteria_unclassified,5,-0.6958362013190844,0.09927439162923797,-7.009221511201374,2.396527420955863e-12,11.33879061149334,0.023009085743365132,64.72286915726727,-0.798953368976874,1.3129926405068502,7.55403113333553e-12,True
g__Dialister,5,-0.5262585172305447,0.07569519275747665,-6.952337368591542,3.5929037522919316e-12,21.884141076301027,0.00021134830870728205,81.72192371611186,-0.9564639748682953,1.3524840293149274,1.1273147553062757e-11,True
s__Gemmiger_SGB15295,5,0.5487350538985406,0.07906314802876636,6.940465533941156,3.908207091285476e-12,25.175575565823422,4.638120011768443e-05,84.11158470025163,-2.707388997803893,0.7974751220225086,1.2150971138360299e-11,True
t__SGB15295,5,0.5487350538985406,0.07906314802876636,6.940465533941156,3.908207091285476e-12,25.175575565823422,4.638120011768443e-05,84.11158470025163,-2.707388997803893,0.7974751220225086,1.2150971138360299e-11,True
s__Klebsiella_pneumoniae,5,0.547849090477064,0.07923425359111215,6.914296098556512,4.702016553892463e-12,26.60386225548173,2.390228359472335e-05,84.96458912022896,-3.13135471803273,0.8405402036926755,1.448729424712813e-11,True
t__SGB10115_group,5,0.547849090477064,0.07923425359111215,6.914296098556512,4.702016553892463e-12,26.60386225548173,2.390228359472335e-05,84.96458912022896,-3.13135471803273,0.8405402036926755,1.448729424712813e-11,True
s__Phocaeicola_plebeius,5,0.5457655491509567,0.07900338443209058,6.908128722258521,4.9109605271269174e-12,23.678967081789636,9.262435238999167e-05,83.10737125406028,-2.5966573262197112,0.7952808250499807,1.5063215249124714e-11,True
s__Dechloromonas_sp_H13,5,0.5904015910096881,0.08692720134031386,6.791908423443976,1.1066036975648785e-11,24.465984072413914,6.440759943093788e-05,83.65077003172698,-1.7914621811270908,2.4955716511199153,3.36407524059723e-11,True
t__SGB88250,5,0.5904015910096881,0.08692720134031386,6.791908423443976,1.1066036975648785e-11,24.465984072413914,6.440759943093788e-05,83.65077003172698,-1.7914621811270908,2.4955716511199153,3.36407524059723e-11,True
t__SGB83047,5,0.5289380290236689,0.0784433665119133,6.742928720981632,1.5522472196494164e-11,33.10292466603284,1.137901179837364e-06,87.91647553696538,-1.694970960494559,0.8162135712021975,4.677255939384145e-11,True
s__Acetobacterium_fimetarium,5,0.5289380290236689,0.0784433665119133,6.742928720981632,1.5522472196494164e-11,33.10292466603284,1.137901179837364e-06,87.91647553696538,-1.694970960494559,0.8162135712021975,4.677255939384145e-11,True
s__Bacteroides_ovatus,5,-0.5400644238901483,0.08070222455764776,-6.6920636556228486,2.2004620348070603e-11,19.017472373941427,0.0007797561947804343,78.96671060513292,-1.0384235386953689,1.5952702986269152,6.572559090864757e-11,True
t__SGB1871,5,-0.5400644238901483,0.08070222455764776,-6.6920636556228486,2.2004620348070603e-11,19.017472373941427,0.0007797561947804343,78.96671060513292,-1.0384235386953689,1.5952702986269152,6.572559090864757e-11,True
s__Succinispira_mobilis,5,0.5242356640683232,0.07842793999531705,6.684297255539613,2.3203439170060847e-11,25.680793192296175,3.669738750533558e-05,84.42415711209443,-1.2959761304435926,0.8598717041950615,6.841013962207595e-11,True
g__Succinispira,5,0.5242356640683232,0.07842793999531705,6.684297255539613,2.3203439170060847e-11,25.680793192296175,3.669738750533558e-05,84.42415711209443,-1.2959761304435926,0.8598717041950615,6.841013962207595e-11,True
t__SGB30365,5,0.5242356640683232,0.07842793999531705,6.684297255539613,2.3203439170060847e-11,25.680793192296175,3.669738750533558e-05,84.42415711209443,-1.2959761304435926,0.8598717041950615,6.841013962207595e-11,True
c__Bacteroidia,5,-1.491200659617939,0.22317815794015577,-6.681660398047544,2.362510187481348e-11,172.81231314227134,0.0,97.68535011928986,-3.661000871760318,5.1128369476748965,6.935437631919494e-11,True
g__Mediterraneibacter,5,-0.5520778167317548,0.08275305740267351,-6.671388756615521,2.5339508269439648e-11,15.470324521918643,0.0038188507913274883,74.14404594853376,-0.8702299385163944,1.7537435150444458,7.406933186451589e-11,True
o__Bacteroidales,5,-1.4847333056547507,0.22311158023412223,-6.654667158453834,2.8394175899393304e-11,172.54592315050883,0.0,97.68177658042325,-3.6554883129694296,5.06923761905605,8.264517580929796e-11,True
t__SGB21982,5,-0.5650805096604968,0.08553626528959467,-6.606326658608952,3.9397374251848305e-11,97.41435528545254,0.0,95.89382900674256,-2.8351211845967157,2.6056743850233275,1.1370381429647359e-10,True
s__Arcobacter_caeni,5,-0.5650805096604968,0.08553626528959467,-6.606326658608952,3.9397374251848305e-11,97.41435528545254,0.0,95.89382900674256,-2.8351211845967157,2.6056743850233275,1.1370381429647359e-10,True
t__SGB22435,5,0.6238586822138034,0.09448877303900302,6.602463574760224,4.0438097315131927e-11,20.625027042372153,0.0003757434290967421,80.60608603430008,-1.4208273294800673,1.8626639198279533,1.1573078896882945e-10,True
s__Rhodoferax_sp_TS_BS_61_7,5,0.6238586822138034,0.09448877303900302,6.602463574760224,4.0438097315131927e-11,20.625027042372153,0.0003757434290967421,80.60608603430008,-1.4208273294800673,1.8626639198279533,1.1573078896882945e-10,True
g__Acetobacterium,5,0.5179227985074663,0.07848194634499119,6.599260372962459,4.13213907535237e-11,32.17744734559946,1.7598097327153894e-06,87.56893311940411,-1.7089529999537052,0.8022315317430514,1.1776596364754255e-10,True
s__Bilophila_wadsworthia,5,0.5220084753389364,0.07925143838462285,6.586738183924515,4.4959369560615414e-11,21.459619124922142,0.00025668109091037117,81.36034019655737,-2.4787636721420903,0.7651323444255772,1.2707524289033448e-10,True
t__SGB15452,5,0.5220084753389364,0.07925143838462285,6.586738183924515,4.4959369560615414e-11,21.459619124922142,0.00025668109091037117,81.36034019655737,-2.4787636721420903,0.7651323444255772,1.2707524289033448e-10,True
t__SGB88266,5,-0.6194352064008971,0.09411837205890475,-6.581448370284375,4.6588732871555294e-11,31.152754446775457,2.849410006500186e-06,87.16004388365077,-2.535621320573412,2.4719888981630818,1.30601201984196e-10,True
s__Zoogloea_ramigera,5,-0.6194352064008971,0.09411837205890475,-6.581448370284375,4.6588732871555294e-11,31.152754446775457,2.849410006500186e-06,87.16004388365077,-2.535621320573412,2.4719888981630818,1.30601201984196e-10,True
g__Ruminococcus,5,-0.5249406693834436,0.08017595747170692,-6.547357661038081,5.856404250437208e-11,43.33950499547068,8.798180073377182e-09,90.77054525560911,-4.631622542733495,3.3272183833321716,1.629829279666898e-10,True
g__Aestuariivirga,5,-0.6763916526855912,0.10330969881917995,-6.547223159264654,5.861666707573931e-11,117.33736500071069,0.0,96.5910262259803,-3.613308717843538,3.0521108023947923,1.629829279666898e-10,True
s__Blautia_wexlerae,5,-0.6275385675712468,0.09587826819745429,-6.545159600493378,5.94317928204191e-11,15.508561518988351,0.003754733572165825,74.2077948679993,-1.1284039249079783,1.7024256795290638,1.645803493488529e-10,True
t__SGB4837,5,-0.6254138670613579,0.09587411132742288,-6.5232820247531285,6.878542180288605e-11,15.462347911955023,0.0038323613649533517,74.13070755633872,-1.1262798272843633,1.6863103995226787,1.897146311015083e-10,True
t__SGB62331,5,0.48156763520270596,0.07420292219049988,6.489874266223447,8.590794742246999e-11,13.96426919341461,0.007409971189830111,71.35546483244283,-1.8549651137830174,0.6290169801432678,2.3134266156287193e-10,True
c__CFGB81136,5,0.48156763520270596,0.07420292219049988,6.489874266223447,8.590794742246999e-11,13.96426919341461,0.007409971189830111,71.35546483244283,-1.8549651137830174,0.6290169801432678,2.3134266156287193e-10,True
g__GGB44854,5,0.48156763520270596,0.07420292219049988,6.489874266223447,8.590794742246999e-11,13.96426919341461,0.007409971189830111,71.35546483244283,-1.8549651137830174,0.6290169801432678,2.3134266156287193e-10,True
f__FGB81136,5,0.48156763520270596,0.07420292219049988,6.489874266223447,8.590794742246999e-11,13.96426919341461,0.007409971189830111,71.35546483244283,-1.8549651137830174,0.6290169801432678,2.3134266156287193e-10,True
s__GGB44854_SGB62331,5,0.48156763520270596,0.07420292219049988,6.489874266223447,8.590794742246999e-11,13.96426919341461,0.007409971189830111,71.35546483244283,-1.8549651137830174,0.6290169801432678,2.3134266156287193e-10,True
o__OFGB81136,5,0.48156763520270596,0.07420292219049988,6.489874266223447,8.590794742246999e-11,13.96426919341461,0.007409971189830111,71.35546483244283,-1.8549651137830174,0.6290169801432678,2.3134266156287193e-10,True
t__SGB61890,5,-0.6243686443669526,0.09637947914059435,-6.478232191482896,9.280354262841684e-11,70.30334145366466,1.9539925233402755e-14,94.31037000903248,-1.224374977947553,5.465618904097595,2.4795946546030123e-10,True
s__Comamonas_denitrificans,5,-0.6243686443669526,0.09637947914059435,-6.478232191482896,9.280354262841684e-11,70.30334145366466,1.9539925233402755e-14,94.31037000903248,-1.224374977947553,5.465618904097595,2.4795946546030123e-10,True
f__Sphaerotilaceae,5,-0.674810437683501,0.10435063183398037,-6.4667594802598805,1.0012679574344929e-10,60.42514143604667,2.361444373377708e-12,93.38023891225218,-3.883234884122735,1.7622729775103574,2.664853240798417e-10,True
t__SGB28484,5,-0.5759430030871288,0.09044515868013803,-6.367869894772015,1.916713454619412e-10,50.911381203443426,2.3294488560310356e-10,92.14321060350754,-2.616159463766226,3.076349245694754,5.061899625326942e-10,True
s__Arcobacter_suis,5,-0.5759430030871288,0.09044515868013803,-6.367869894772015,1.916713454619412e-10,50.911381203443426,2.3294488560310356e-10,92.14321060350754,-2.616159463766226,3.076349245694754,5.061899625326942e-10,True
o__Desulfovibrionales,5,-0.49581303789871,0.07846405858160245,-6.318982816611067,2.632905005128805e-10,21.614355865641613,0.0002391378756274598,81.49378114774895,-0.7790222043962629,2.5933184987547264,6.926565475031164e-10,True
t__SGB10398,5,-1.372487663880101,0.21791268109168685,-6.298337742458532,3.008544524618628e-10,57.387285471578785,1.0260570171283234e-11,93.02981493700202,-2.1987269502344304,2.398519809536272,7.854368148240998e-10,True
s__Acinetobacter_johnsonii,5,-1.372487663880101,0.21791268109168685,-6.298337742458532,3.008544524618628e-10,57.387285471578785,1.0260570171283234e-11,93.02981493700202,-2.1987269502344304,2.398519809536272,7.854368148240998e-10,True
f__Desulfovibrionaceae,5,-0.49351439765359234,0.07845784905495318,-6.290185157993902,3.170874673941171e-10,21.55563903640881,0.0002456503296411894,81.44337083561405,-0.7766680986544243,2.5863474074348,8.246685463786163e-10,True
p__Gemmatimonadetes,5,-0.6079610328454785,0.0968949266303545,-6.274436175227168,3.509035284565698e-10,25.135701392663726,4.724576104198075e-05,84.08638001576728,-3.096378600424564,2.5500218605908818,9.091591419102036e-10,True
f__Bacteroidaceae,5,-1.2880022427714246,0.20659611746270196,-6.2343971348055724,4.535212205780681e-10,153.9092691025679,0.0,97.40106621042146,-2.8765233025432386,4.626699951369071,1.1705981693411266e-09,True
g__GGB26683,5,0.48179872918215355,0.0783777100869264,6.1471396478387135,7.889267017446855e-10,13.744155534686206,0.008158004155901732,70.89672050126924,-0.904912539248204,0.7176903284034516,1.9912393505290217e-09,True
c__CFGB8911,5,0.48179872918215355,0.0783777100869264,6.1471396478387135,7.889267017446855e-10,13.744155534686206,0.008158004155901732,70.89672050126924,-0.904912539248204,0.7176903284034516,1.9912393505290217e-09,True
t__SGB103556,5,0.48179872918215355,0.0783777100869264,6.1471396478387135,7.889267017446855e-10,13.744155534686206,0.008158004155901732,70.89672050126924,-0.904912539248204,0.7176903284034516,1.9912393505290217e-09,True
o__OFGB8911,5,0.48179872918215355,0.0783777100869264,6.1471396478387135,7.889267017446855e-10,13.744155534686206,0.008158004155901732,70.89672050126924,-0.904912539248204,0.7176903284034516,1.9912393505290217e-09,True
s__GGB26683_SGB103556,5,0.48179872918215355,0.0783777100869264,6.1471396478387135,7.889267017446855e-10,13.744155534686206,0.008158004155901732,70.89672050126924,-0.904912539248204,0.7176903284034516,1.9912393505290217e-09,True
f__FGB8911,5,0.48179872918215355,0.0783777100869264,6.1471396478387135,7.889267017446855e-10,13.744155534686206,0.008158004155901732,70.89672050126924,-0.904912539248204,0.7176903284034516,1.9912393505290217e-09,True
g__Raoultella,5,0.4842400918174648,0.07882198204746763,6.143465049202253,8.074043655881269e-10,12.784834589966394,0.012376416530170187,68.71293115407828,-1.0780623755620038,0.7083509830077915,2.0303845075819073e-09,True
o__Myxococcales,5,-0.5991953102100599,0.09814501861151395,-6.10520349058006,1.026697837858137e-09,21.464122601538367,0.00025615292601877115,81.36425106091542,-2.126363773567977,1.244171277675375,2.572385791556651e-09,True
g__Empedobacter,5,0.4841539888020407,0.07959715833126575,6.0825536859883735,1.1828327206586664e-09,22.125003202968596,0.0001892578849992388,81.92090657205733,-2.6479749785072615,0.71392993060931,2.952764893907036e-09,True
s__Acinetobacter_towneri,5,0.4697918974450307,0.07869997690352658,5.969403244182898,2.381229213810343e-09,14.582421760061806,0.005650479577753109,72.56971396236007,-0.8552845462967829,0.7009855100507608,5.9227664808955444e-09,True
g__GGB44404,5,0.5566096171093906,0.09420840217530332,5.90827998625483,3.456981145788518e-09,12.833488209787287,0.012118719643521292,68.83154498128222,-1.3654754460123684,0.6529065556878552,8.475179583223464e-09,True
s__GGB44404_SGB88286,5,0.5566096171093906,0.09420840217530332,5.90827998625483,3.456981145788518e-09,12.833488209787287,0.012118719643521292,68.83154498128222,-1.3654754460123684,0.6529065556878552,8.475179583223464e-09,True
t__SGB88286,5,0.5566096171093906,0.09420840217530332,5.90827998625483,3.456981145788518e-09,12.833488209787287,0.012118719643521292,68.83154498128222,-1.3654754460123684,0.6529065556878552,8.475179583223464e-09,True
g__Bilophila,5,0.4683415794627949,0.07925226808270786,5.909503800875863,3.4313976104982657e-09,21.34631433986939,0.0002703305136528833,81.26140214974238,-2.536030179093176,0.7078658374744914,8.475179583223464e-09,True
s__GGB2734_SGB3677,5,0.5496636956400358,0.0933172604555355,5.89026824144654,3.8556924319976815e-09,14.272590444501203,0.006474005472060784,71.97425361882307,-1.2562643961190636,0.6972212678652152,9.352105047824164e-09,True
g__GGB2734,5,0.5496636956400358,0.0933172604555355,5.89026824144654,3.8556924319976815e-09,14.272590444501203,0.006474005472060784,71.97425361882307,-1.2562643961190636,0.6972212678652152,9.352105047824164e-09,True
t__SGB3677,5,0.5496636956400358,0.0933172604555355,5.89026824144654,3.8556924319976815e-09,14.272590444501203,0.006474005472060784,71.97425361882307,-1.2562643961190636,0.6972212678652152,9.352105047824164e-09,True
s__Ruminococcus_bromii,5,-0.4699106839311167,0.08006062593050249,-5.869435549242743,4.372813000586007e-09,42.20308700917807,1.5140447118255906e-08,90.52202034621281,-4.577061124129955,3.243411204626093,1.0568919054419889e-08,True
c__Acidimicrobiia,5,-0.6132199212773746,0.105070645781665,-5.8362629896806295,5.338461006587636e-09,20.384646915178774,0.0004192281314013835,80.37738884247473,-1.558859325408848,1.2928962471943488,1.2812306415810326e-08,True
o__Acidimicrobiales,5,-0.6132199212773746,0.105070645781665,-5.8362629896806295,5.338461006587636e-09,20.384646915178774,0.0004192281314013835,80.37738884247473,-1.558859325408848,1.2928962471943488,1.2812306415810326e-08,True
t__SGB15368,5,0.45510810954302433,0.07894316736795966,5.765009496283996,8.16532441660911e-09,31.974276891657833,1.9363961828444687e-06,87.48994382717812,-2.726932159151869,1.6322215826389415,1.9392645489446636e-08,True
g__GGB9758,5,0.45510810954302433,0.07894316736795966,5.765009496283996,8.16532441660911e-09,31.974276891657833,1.9363961828444687e-06,87.48994382717812,-2.726932159151869,1.6322215826389415,1.9392645489446636e-08,True
s__GGB9758_SGB15368,5,0.45510810954302433,0.07894316736795966,5.765009496283996,8.16532441660911e-09,31.974276891657833,1.9363961828444687e-06,87.48994382717812,-2.726932159151869,1.6322215826389415,1.9392645489446636e-08,True
t__SGB4285,5,-0.45805989774412803,0.08004423775494036,-5.722584293281703,1.049157605237383e-08,41.97109088596763,1.691338979981083e-08,90.46963060629587,-4.565415045948284,3.1791699718063584,2.48312734249955e-08,True
c__CFGB38642,5,0.4467210149745682,0.07894979618226354,5.658292187902142,1.5288668997470722e-08,32.147626729110954,1.7846870914439705e-06,87.5574018769546,-2.7356615808519704,1.7012633724488382,3.581318354202046e-08,True
o__OFGB38642,5,0.4467210149745682,0.07894979618226354,5.658292187902142,1.5288668997470722e-08,32.147626729110954,1.7846870914439705e-06,87.5574018769546,-2.7356615808519704,1.7012633724488382,3.581318354202046e-08,True
f__FGB38642,5,0.4467210149745682,0.07894979618226354,5.658292187902142,1.5288668997470722e-08,32.147626729110954,1.7846870914439705e-06,87.5574018769546,-2.7356615808519704,1.7012633724488382,3.581318354202046e-08,True
g__Phenylobacterium,5,-0.5324596456463043,0.09501090560853427,-5.604195036727201,2.0922501287046202e-08,46.714822264204166,1.7483821057595605e-09,91.43740721654196,-1.6597972666884755,1.5014165908658264,4.884297228784847e-08,True
o__Actinomycetales,5,0.4143112288743739,0.07470844730534293,5.5457079328798145,2.9276717716797407e-08,29.186060976760622,7.165688296950634e-06,86.29482750966292,-3.1499974674530384,1.3929080855717857,6.788228785860823e-08,True
f__Actinomycetaceae,5,0.4143112288743739,0.07470844730534293,5.5457079328798145,2.9276717716797407e-08,29.186060976760622,7.165688296950634e-06,86.29482750966292,-3.1499974674530384,1.3929080855717857,6.788228785860823e-08,True
g__Betaproteobacteria_unclassified,5,-0.5632672225451282,0.1024960612227438,-5.495501152195882,3.8960239923113704e-08,102.1474728788848,0.0,96.08409303992987,-4.188787025504817,7.934683187221224,8.942551713895898e-08,True
s__beta_proteobacterium_CB,5,-0.5632672225451282,0.1024960612227438,-5.495501152195882,3.8960239923113704e-08,102.1474728788848,0.0,96.08409303992987,-4.188787025504817,7.934683187221224,8.942551713895898e-08,True
t__SGB13542,5,-0.5632672225451282,0.1024960612227438,-5.495501152195882,3.8960239923113704e-08,102.1474728788848,0.0,96.08409303992987,-4.188787025504817,7.934683187221224,8.942551713895898e-08,True
s__Bacteroides_faecis,5,0.40059934801218405,0.07300673350967846,5.487156167027756,4.084560112360691e-08,13.987061734205419,0.00733646401569088,71.40214237978243,-0.991487922369598,0.6268959589724735,9.312797056182377e-08,True
t__SGB1860,5,0.40059934801218405,0.07300673350967846,5.487156167027756,4.084560112360691e-08,13.987061734205419,0.00733646401569088,71.40214237978243,-0.991487922369598,0.6268959589724735,9.312797056182377e-08,True
s__Aeromonas_salmonicida,5,-0.5821825966717162,0.10643316380573231,-5.469936022331799,4.501980610527312e-08,20.084577981114748,0.00048056088054238,80.08422181555846,-1.1179556249099496,1.4783677702889069,1.0196538866227422e-07,True
t__SGB9951,5,-0.5821825966717162,0.10643316380573231,-5.469936022331799,4.501980610527312e-08,20.084577981114748,0.00048056088054238,80.08422181555846,-1.1179556249099496,1.4783677702889069,1.0196538866227422e-07,True
s__Citrobacter_portucalensis,5,0.4275548287491301,0.07889757287169187,5.419112568195809,5.989559759278507e-08,25.96458634764945,3.21691892845033e-05,84.59440121077793,-1.8451525910576176,1.4263580018637776,1.347650945837664e-07,True
t__SGB10084,5,0.4275548287491301,0.07889757287169187,5.419112568195809,5.989559759278507e-08,25.96458634764945,3.21691892845033e-05,84.59440121077793,-1.8451525910576176,1.4263580018637776,1.347650945837664e-07,True
f__Enterococcaceae,5,-0.4231528765245201,0.07868847615212016,-5.377571116086721,7.549739589052251e-08,34.154162851857656,6.92860948392493e-07,88.28839688634781,-0.672722609644516,4.689180239772288,1.6931219275120457e-07,True
o__Bacteria_unclassified,5,0.4817999841427783,0.09008342374954385,5.348375584417305,8.874715051732096e-08,24.306942812856505,6.93194035562561e-05,83.54379639267383,-3.3116384234772696,1.1853858014022012,1.9772980766725581e-07,True
c__Bacteria_unclassified,5,0.4817999841427783,0.09008342374954385,5.348375584417305,8.874715051732096e-08,24.306942812856505,6.93194035562561e-05,83.54379639267383,-3.3116384234772696,1.1853858014022012,1.9772980766725581e-07,True
t__SGB23251,5,0.415365431129496,0.07778006556896587,5.340255605225745,9.281562429741541e-08,15.629579170120387,0.00355870473219011,74.40750031423148,-0.9233567662825302,0.6662444093845922,2.0545594504670595e-07,True
s__Klebsiella_huaxiensis,5,0.415365431129496,0.07778006556896587,5.340255605225745,9.281562429741541e-08,15.629579170120387,0.00355870473219011,74.40750031423148,-0.9233567662825302,0.6662444093845922,2.0545594504670595e-07,True
f__Coriobacteriaceae,5,-0.43594084125491706,0.08178341798087232,-5.33043069142544,9.798012179373927e-08,44.46678643612166,5.1318346239170864e-09,91.00452198013868,-2.5655067064619974,5.262401541507496,2.1618839776425053e-07,True
g__Enterococcus,5,-0.4183747683899634,0.07868746001743597,-5.316917947246712,1.0553963147863499e-07,33.79428987377601,8.211962342352663e-07,88.1636808616477,-0.6677913685603954,4.650178605743333,2.3211931810735156e-07,True
o__Rhodocyclales,5,-1.314749172974147,0.25019926503562734,-5.254808293649193,1.4817873683625749e-07,243.17789705515597,0.0,98.35511366434231,-5.368175798526231,4.283313800064323,3.248533846025645e-07,True
s__Flavobacterium_sp_9R,5,-0.5081806589515021,0.09685835810845908,-5.246637139795997,1.549005552714533e-07,26.00314356854395,3.159845943379036e-05,84.61724449024383,-2.0718936946003654,1.279652063682689,3.3742668727921676e-07,True
t__SGB78978,5,-0.5081806589515021,0.09685835810845908,-5.246637139795997,1.549005552714533e-07,26.00314356854395,3.159845943379036e-05,84.61724449024383,-2.0718936946003654,1.279652063682689,3.3742668727921676e-07,True
f__Rhodobacteraceae,5,-0.5169987270775797,0.10000084998351655,-5.169943327109701,2.3416499694839388e-07,17.836319962369,0.0013283834025449304,77.5738492668937,-2.16324713931597,2.861220080113445,5.084725648022267e-07,True
s__Acidaminococcus_intestini,5,0.39859798440440664,0.07725808627139075,5.159304399596686,2.47869029523784e-07,17.693020292697977,0.0014167453376356942,77.39221493093056,-1.4802452167048394,0.6572778077907905,5.348341204866505e-07,True
t__SGB5736,5,0.39859798440440664,0.07725808627139075,5.159304399596686,2.47869029523784e-07,17.693020292697977,0.0014167453376356942,77.39221493093056,-1.4802452167048394,0.6572778077907905,5.348341204866505e-07,True
f__Eubacteriales_unclassified,5,-0.6846097827846509,0.13322910445865088,-5.138590292011811,2.768071816205975e-07,45.04739793786066,3.8867574714274156e-09,91.12046381565105,-0.8990054906355026,4.940745099926644,5.953965793348701e-07,True
g__Acidaminococcus,5,0.396393396608272,0.07727570127868172,5.12959947369156,2.90359306376331e-07,17.19391569979919,0.0017722387656496918,76.73595666142113,-1.4531268662040913,0.6538490508309255,6.225886067755812e-07,True
t__SGB10464,5,0.39994022767670906,0.07808674182661972,5.1217430554948535,3.027242092557003e-07,12.962356107456966,0.011461200926140669,69.14141251142695,-0.6979523452346181,0.6397080892594155,6.450571935542026e-07,True
s__Psychrobacter_faecalis,5,0.39994022767670906,0.07808674182661972,5.1217430554948535,3.027242092557003e-07,12.962356107456966,0.011461200926140669,69.14141251142695,-0.6979523452346181,0.6397080892594155,6.450571935542026e-07,True
s__Laribacter_hongkongensis,5,0.37567024735596294,0.07645619982811162,4.913535438598081,8.944855545145458e-07,12.85684886780317,0.01199685613444712,68.8881774910101,-0.9357856452523892,1.0538164994595232,1.8883583928640412e-06,True
g__Laribacter,5,0.37567024735596294,0.07645619982811162,4.913535438598081,8.944855545145458e-07,12.85684886780317,0.01199685613444712,68.8881774910101,-0.9357856452523892,1.0538164994595232,1.8883583928640412e-06,True
t__SGB13091,5,0.37567024735596294,0.07645619982811162,4.913535438598081,8.944855545145458e-07,12.85684886780317,0.01199685613444712,68.8881774910101,-0.9357856452523892,1.0538164994595232,1.8883583928640412e-06,True
f__Lachnospiraceae,5,-1.0531027314646257,0.21741811705393105,-4.843675153360846,1.274592581479439e-06,77.7637471724786,5.551115123125783e-16,94.8562149517717,-1.9259247444635261,6.132011932180161,2.6825271560982655e-06,True
s__Bacteroides_caccae,5,-0.38419824437698846,0.07975546559676693,-4.817202702062375,1.4558477332560216e-06,12.59446364321077,0.013437086470095005,68.24001312547946,-0.5911768291095967,1.2762595831190384,3.0452594787373664e-06,True
t__SGB1877,5,-0.38419824437698846,0.07975546559676693,-4.817202702062375,1.4558477332560216e-06,12.59446364321077,0.013437086470095005,68.24001312547946,-0.5911768291095967,1.2762595831190384,3.0452594787373664e-06,True
t__SGB1891,5,0.3710802591077501,0.07769988271095381,4.77581491967216,1.789809521701713e-06,17.480867169306705,0.001558318455681329,77.11783997178762,-1.7656597774851492,0.6154242684837791,3.721062956972558e-06,True
s__Phocaeicola_coprocola,5,0.3710802591077501,0.07769988271095381,4.77581491967216,1.789809521701713e-06,17.480867169306705,0.001558318455681329,77.11783997178762,-1.7656597774851492,0.6154242684837791,3.721062956972558e-06,True
t__SGB9947,5,0.4409136867769483,0.09433640562199395,4.673844459833352,2.9561324439431047e-06,17.264391906393925,0.0017171579304110507,76.83092447340363,-1.3269331714372348,0.5554221514847141,6.090345155593626e-06,True
s__Aeromonas_veronii,5,0.4409136867769483,0.09433640562199395,4.673844459833352,2.9561324439431047e-06,17.264391906393925,0.0017171579304110507,76.83092447340363,-1.3269331714372348,0.5554221514847141,6.090345155593626e-06,True
o__Selenomonadales,5,-0.379520093002497,0.08118053886212503,-4.675013227579879,2.9393467348981517e-06,6.432823416910748,0.16907256996085251,37.8189056226118,-0.4989176454512728,1.5281904070713284,6.090345155593626e-06,True
