species,f_statistic,p_value,effect_size,n_samples,p_adjusted,significant
s__Microcystis_aeruginosa,8.785983548200392,1.4729735734202107e-05,2.7529650702818085,60,4.736371921428781e-05,True
s__Sphaerochaeta_globosa,8.757735005557787,1.5219272891791376e-05,6.786215174891902,60,4.8727800760842776e-05,True
s__Phycicoccus_elongatus,8.72079239559193,1.5884961622474885e-05,6.517653812217503,60,5.064180072806096e-05,True
s__GGB62809_SGB85028,8.668579791608856,1.6877517347812957e-05,3.4337049084850846,60,5.3577140176461556e-05,True
s__GGB46437_SGB64294,8.617608776055073,1.7908373595831184e-05,6.204913303831735,60,5.660867246817823e-05,True
s__Clostridium_leptum,8.594068309507229,1.8406215604630032e-05,6.668781167579283,60,5.793686430824475e-05,True
s__Blautia_faecis,8.522888061538538,2.000037534389326e-05,7.894081261262857,60,6.267960082638521e-05,True
s__Polynucleobacter_sp_AP_Titi_500A_B4,8.517089366524434,2.0136373194669762e-05,6.807481515784023,60,6.267960082638521e-05,True
s__GGB4552_SGB6276,8.515873120361226,2.0165019032617226e-05,6.690991765925624,60,6.267960082638521e-05,True
s__GGB47408_SGB102670,8.509098391380018,2.032535409916102e-05,5.904469785908585,60,6.291582638163535e-05,True
s__Streptococcus_salivarius,8.500407978569415,2.053295721081021e-05,7.194807021869202,60,6.329581024489429e-05,True
s__Brachymonas_denitrificans,8.488323162982422,2.0825295705934428e-05,5.859852068708294,60,6.393280080916495e-05,True
s__Duganella_fentianensis,8.376047513245604,2.375581691429835e-05,3.752974937427861,60,7.26304894183056e-05,True
s__Dolichospermum_circinale,8.249428437133913,2.7577329802026682e-05,2.8289656277080635,60,8.397015523392615e-05,True
s__Flavobacterium_sp_HJJ,8.1851217921378,2.9756057309888973e-05,5.118894125753817,60,9.023584859015112e-05,True
s__Flavobacterium_aquatile,8.111313038122333,3.247729250568271e-05,5.555237654668016,60,9.808931258801335e-05,True
s__Pseudomonas_chengduensis,8.076301419830466,3.3856772257023875e-05,6.875279297998132,60,0.00010184335525701537,True
s__Eubacterium_rectale,8.062952451825707,3.4398538510910606e-05,8.754184337620842,60,0.00010305746879172415,True
s__Anaerostipes_hadrus,8.046857413528514,3.506367788278248e-05,7.856809126890305,60,0.00010463001480222292,True
s__Oscillospiraceae_bacterium_CLA_AA_H250,8.040329896954683,3.5337204762089795e-05,6.453219727020143,60,0.00010502611455186847,True
s__Flavobacterium_lutivivi,7.924284508927,4.058548759357019e-05,4.924795095457853,60,0.0001201459275587435,True
s__Prevotella_oryzae,7.914568450566237,4.105993653434322e-05,5.541141614220487,60,0.00012107001049256933,True
s__GGB46263_SGB80728,7.8935844608168155,4.21042559484271e-05,7.926059660905705,60,0.0001236605312501048,True
s__GGB40645_SGB64801,7.8477932136583455,4.447948673216088e-05,7.7472735273736575,60,0.00012986708027879832,True
s__Rhodoferax_bucti,7.846179970859744,4.4565646851705586e-05,5.378074699077342,60,0.00012986708027879832,True
s__GGB67109_SGB90821,7.779803419837075,4.826430496648713e-05,5.9309685976180955,60,0.0001396893103818212,True
s__Nitrospira_lenta,7.779003184100534,4.831078026609903e-05,7.103327435972139,60,0.0001396893103818212,True
s__Polynucleobacter_parvulilacunae,7.768500623678585,4.892503774953139e-05,4.9193526647538945,60,0.00014091922069942245,True
s__GGB67319_SGB91067,7.764362379624314,4.916927821948917e-05,7.835347364935009,60,0.0001410780059682266,True
s__GGB73686_SGB62915,7.72581882659034,5.150549997531097e-05,7.735772376018433,60,0.0001472149539524214,True
s__Methanocorpusculum_bavaricum,7.703610436156117,5.2903354388976455e-05,7.651129577773867,60,0.00015037420603901307,True
s__GGB96171_SGB133887,7.701879085544776,5.301396271884777e-05,7.887178247879712,60,0.00015037420603901307,True
s__GGB46317_SGB64092,7.692679041665407,5.360573055051713e-05,7.209526689005685,60,0.0001514767992071431,True
s__GGB92736_SGB128655,7.669549287284748,5.512380255078009e-05,7.360195422854208,60,0.00015517870453917715,True
s__GGB75661_SGB103104,7.66415769328737,5.548400345792374e-05,7.355362629099364,60,0.0001556055134571846,True
s__Brotolimicola_acetigignens,7.655196905297169,5.608803856050994e-05,6.729838471643134,60,0.00015671039987318508,True
s__Limnohabitans_SGB60293,7.645987325475513,5.671592092599282e-05,4.780372010805256,60,0.00015787342168205464,True
s__GGB54260_SGB75478,7.6328622982049605,5.7623310962721305e-05,5.633907928659098,60,0.00015980293672189624,True
s__GGB46599_SGB64468,7.608762050740452,5.9328690722848565e-05,6.290408423131835,60,0.00016392297510831494,True
s__GGB4571_SGB6317,7.554032045581337,6.339775501260158e-05,5.709705655644931,60,0.00017451928132620215,True
s__Roseburia_faecis,7.54446350899176,6.413822556585926e-05,8.54954251910606,60,0.000175908515706364,True
s__GGB73596_SGB126134,7.526921606795338,6.551899435024863e-05,7.559629975622016,60,0.00017882923581903168,True
s__Haliscomenobacter_hydrossis,7.524868566051021,6.568258795497946e-05,6.9138756837491595,60,0.00017882923581903168,True
s__Acidovorax_sp_HDW3,7.515803012471514,6.641002014541147e-05,3.0732932002305544,60,0.0001801522728308253,True
s__GGB46492_SGB64353,7.493024843106458,6.827469502699022e-05,2.906160685909503,60,0.00018453957423961848,True
s__Candidatus_Methylopumilus_SGB64798,7.457196405028103,7.131775923245588e-05,4.829380196011995,60,0.00019194791151975544,True
s__Pseudacidovorax_intermedius,7.454754531731764,7.153018686661127e-05,2.910378589585956,60,0.00019194791151975544,True
s__Alistipes_shahii,7.4482933195927785,7.209542736872408e-05,6.167545381094583,60,0.00019277128608268158,True
s__Flavobacterium_sp_F_340,7.395407817510593,7.689881884742195e-05,2.4315841546348835,60,0.00020488042450063132,True
s__Actinobacteria_bacterium_IMCC19121,7.375630746804793,7.877889361715033e-05,5.3046959159094556,60,0.0002089560323241194,True
s__Aphanizomenon_flos_aquae,7.373453573428712,7.89887414415572e-05,3.089307408608177,60,0.0002089560323241194,True
s__Lachnospira_eligens,7.363476823687814,7.995775850852085e-05,7.645816555650335,60,0.00021077204186345074,True
s__Oliverpabstia_intestinalis,7.346019950559948,8.168292016496229e-05,6.742685668049634,60,0.0002145614733910629,True
s__Caedimonas_varicaedens,7.320306267360598,8.429431093189295e-05,6.582985610794281,60,0.00022064405598313033,True
s__GGB24643_SGB36506,7.301523603387303,8.625614726177056e-05,7.1710508287450185,60,0.00022498981068979314,True
s__Citrobacter_freundii,7.288665177967832,8.762631736605903e-05,6.961111504332445,60,0.0002277673615159583,True
s__Flavobacterium_collinsii,7.234856443939242,9.36082395084467e-05,2.4315841546348835,60,0.0002424713426156293,True
s__GGB46516_SGB64377,7.231842946088954,9.395545990688091e-05,4.939377961476852,60,0.00024252862661084139,True
s__GGB27278_SGB39510,7.228443292791665,9.434876942076834e-05,4.084627534453009,60,0.00024270361991629244,True
s__GGB65333_SGB88329,7.225643703345288,9.467393216573873e-05,5.0206356818273665,60,0.00024270361991629244,True
s__Odoribacter_splanchnicus,7.163750568985925,0.00010216573394161668,6.036133333615041,60,0.00026101245726180153,True
s__GGB44403_SGB61822,7.157021632058176,0.0001030162949755494,5.788385253744821,60,0.00026228722201965824,True
s__Enterococcus_faecium,7.113141562361969,0.00010874503189101319,5.4554846349140345,60,0.0002759312713969246,True
s__Polynucleobacter_tropicus,7.10350050638441,0.00011004716520461155,5.09006666026022,60,0.0002782887635343736,True
s__Novosphingobium_umbonatum,7.055613239787779,0.0001167573798981633,2.928735457804628,60,0.0002942601533919926,True
s__Leptothrix_cholodnii,7.036443706807315,0.00011956053376215759,3.3678073829102946,60,0.0003003102969244766,True
s__Coprococcus_comes,7.004914981526106,0.00012432288974618133,6.320041569494139,60,0.00031122441527064185,True
s__GGB42856_SGB80180,6.9913999492445615,0.00012642382091096233,4.3055757038580555,60,0.00031542531906213347,True
s__Polynucleobacter_sphagniphilus,6.975534795320703,0.0001289368798187044,5.202156049376772,60,0.00032062304114917827,True
s__Giesbergeria_anulus,6.9594596636737505,0.00013153578807602973,5.0679222847843866,60,0.00032599899636119,True
s__GGB23565_SGB35260,6.939981487371199,0.000134757426098612,3.1414104504146048,60,0.0003328776154621343,True
s__GGB3433_SGB4573,6.878015457049254,0.0001455584519655355,6.278777976620226,60,0.0003583716342121765,True
s__Rhodoferax_lacus,6.8698171574430775,0.0001470529084908451,3.965434695237168,60,0.0003608600978097712,True
s__GGB45969_SGB63701,6.843500654746166,0.00015195792090995328,3.7389963994091278,60,0.00037167412786500044,True
s__Polynucleobacter_sp_MWH_Spelu_300_X4,6.840588255480286,0.00015251102203109904,5.730265738940072,60,0.0003718079164549016,True
s__Sarcina_sp_DSM_11001,6.831384155520347,0.0001542726832168899,6.672677447879637,60,0.0003748775950482081,True
s__Aquaspirillum_serpens,6.827156038674162,0.00015508896394395656,5.6907035135653175,60,0.0003756375555265961,True
s__Acetoanaerobium_noterae,6.815533104013606,0.00015735591782852794,6.51587747497197,60,0.000379663627564592,True
s__Jeotgalibaca_porci,6.813433448710452,0.00015776906775472323,6.1210239190827895,60,0.000379663627564592,True
s__Roseburia_inulinivorans,6.794414572934513,0.00016156276094103484,6.336240378017275,60,0.00038667956239827635,True
s__GGB41806_SGB58900,6.7907075820251634,0.0001623130816585328,4.178899410977825,60,0.00038667956239827635,True
s__GGB24759_SGB36651,6.788207454663301,0.00016282115285048493,4.343148286583645,60,0.00038667956239827635,True
s__Macellibacteroides_fermentans,6.786877981191479,0.0001630919935373702,6.813349332740715,60,0.00038667956239827635,True
s__Ruminococcus_torques,6.785974957140948,0.0001632762227284947,7.137126348537079,60,0.00038667956239827635,True
s__GGB9758_SGB15368,6.771565517707353,0.00016624515047377906,5.830252388681355,60,0.00039246481725771894,True
s__GGB67335_SGB91088,6.746294162236538,0.00017158722015369918,3.2806114956059877,60,0.0004037983161976643,True
s__Polynucleobacter_sp_MWH_UH24A,6.731498489860181,0.00017479669788728923,5.363316134689134,60,0.0004089265337521696,True
s__GGB23756_SGB35463,6.731197228681468,0.000174862686684909,6.338446395899414,60,0.0004089265337521696,True
s__GGB25207_SGB41980,6.718297151850981,0.00017771257615947347,6.379857711386352,60,0.0004133601351028647,True
s__GGB29233_SGB41982,6.71760532755772,0.00017786676054694313,5.834971162371126,60,0.0004133601351028647,True
s__GGB32215_SGB37143,6.713967868467301,0.00017867969990693943,6.2183773865402046,60,0.00041359134158592203,True
s__Alistipes_finegoldii,6.708660786168853,0.00017987266293217322,6.136587841265021,60,0.00041359134158592203,True
s__Lachnospiraceae_bacterium_CLA_AA_H244,6.707840055302038,0.00018005788440941432,6.810747616094433,60,0.00041359134158592203,True
s__GGB75193_SGB103433,6.707282187836546,0.00018018389546303572,4.547247660605279,60,0.00041359134158592203,True
s__GGB24645_SGB36508,6.702896255613068,0.0001811777622414893,4.493232230937571,60,0.0004141730058820609,True
s__GGB28494_SGB41084,6.700733854551437,0.00018166984801454324,5.72991709217518,60,0.0004141730058820609,True
s__GGB47282_SGB65238,6.6988359612975845,0.0001821028765808525,6.10628285857995,60,0.0004141730058820609,True
s__GGB27181_SGB39400,6.690570527074737,0.0001840011858054775,5.82951439812963,60,0.00041721849425801273,True
s__GGB25206_SGB37138,6.6852459740413845,0.00018523486138313073,6.1778181834489825,60,0.00041874305027822886,True
s__GGB24445_SGB36288,6.672114360342839,0.0001883139823885148,4.155322363401991,60,0.0004244176158967736,True
s__GGB25251_SGB37187,6.641551287631543,0.00019568648950088016,5.8481153435237045,60,0.0004397051842399295,True
s__GGB43055_SGB60296,6.630701023763845,0.00019837484377968194,3.8811336465920627,60,0.0004444073076866148,True
s__Limnovirga_soli,6.628190495394654,0.00019900227977190325,4.2048604849644775,60,0.0004444781458378438,True
s__Aeromonas_media,6.62520735242524,0.0001997504930241429,8.644900283982668,60,0.0004448175158089869,True
s__GGB25206_SGB41973,6.617213018511803,0.00020176991433975644,6.064855372671911,60,0.0004479772502900545,True
s__Citrobacter_portucalensis,6.609305417827629,0.00020378813636773475,5.785094578775494,60,0.00045111557783480743,True
s__GGB30069_SGB42979,6.604952920087673,0.0002049078732819947,5.704147827874013,60,0.0004522522883679528,True
s__actinobacterium_SCGC_AAA278_O22,6.597151137762099,0.00020693088380496262,3.9333327879986397,60,0.0004538928605185002,True
s__GGB28528_SGB41128,6.595621935065828,0.00020732981490782776,5.745368350111162,60,0.0004538928605185002,True
s__GGB43987_SGB61359,6.595060435229046,0.000207476495223604,5.653367511192723,60,0.0004538928605185002,True
s__Proteus_mirabilis,6.557797874289609,0.00021745363485538554,5.288210387644192,60,0.0004743286888950807,True
s__Ferriphaselus_sp_R_1,6.539255362705777,0.0002226014332088655,3.91249584472036,60,0.00048414189263502525,True
s__GGB46168_SGB63936,6.5366915336002265,0.00022332302815994588,4.550490060747766,60,0.0004842993575794175,True
s__Arcobacter_acticola,6.532303021303731,0.00022456378455329928,6.082221785303063,60,0.00048557850225148196,True
s__GGB28570_SGB41183,6.518393416113096,0.00022854358099438373,5.8756940337819685,60,0.0004927558133578331,True
s__GGB46018_SGB63757,6.506665434927475,0.0002319556368119803,4.244170846001117,60,0.0004986711961433351,True
s__GGB25022_SGB36939,6.495180768275618,0.00023534780220891733,6.016499211340121,60,0.0005045099438156676,True
s__Prosthecobacter_vanneervenii,6.492391814658497,0.00023617924971912498,3.0292645085096854,60,0.0005048416054168116,True
s__GGB25250_SGB37186,6.4797656202073135,0.0002399814401106395,5.7497547259827435,60,0.0005108446361265692,True
s__Enorma_massiliensis,6.478529037349111,0.00024035719474587905,5.510354271666246,60,0.0005108446361265692,True
s__GGB28569_SGB41182,6.469581215494609,0.0002430942585282937,5.530343928707595,60,0.0005151940819946224,True
s__Curvibacter_gracilis,6.46614985244504,0.0002441523867972599,4.009540275047522,60,0.0005159707664327361,True
s__GGB29038_SGB41759,6.447881448903554,0.00024986625895620377,6.343053716673033,60,0.0005265543197212656,True
s__Polynucleobacter_sp_UK_Kesae_W10,6.440318726949974,0.00025227184612210346,3.7990911572980277,60,0.0005301261893157442,True
s__Acinetobacter_pseudolwoffii,6.422551699980459,0.00025801762644970757,5.725825055762189,60,0.0005406773857625894,True
s__Cellulophaga_sp_BC115SP,6.368916501837431,0.00027619504604730157,3.046646297898157,60,0.0005771470710120084,True
s__Desulfovibrio_desulfuricans,6.358627187396669,0.00027983040538882137,5.424541457782249,60,0.0005831102860895551,True
s__GGB40481_SGB57069,6.338462397851236,0.0002870985993245117,5.121255335321174,60,0.0005965892899612416,True
s__Rhizobiales_bacterium_TNE_4,6.300162668682034,0.0003014437660705265,3.9005313861716813,60,0.0006246584708017021,True
s__GGB45839_SGB63564,6.296527996193877,0.00030284295758859815,5.747776042245064,60,0.0006258195190058011,True
s__GGB25847_SGB37835,6.277851336364742,0.0003101389243145304,4.665331924950695,60,0.0006391260705487284,True
s__Polynucleobacter_sp_Adler_ghost,6.2502026419564665,0.00032127385125212105,5.580052011805374,60,0.0006602487411407227,True
s__GGB27302_SGB39542,6.234820710302175,0.0003276460973090641,6.1085330072396635,60,0.0006714944741553896,True
s__GGB25672_SGB83766,6.223563203099494,0.00033239213471564303,3.8036852453218937,60,0.0006793548835558074,True
s__GGB47501_SGB75672,6.215843864273343,0.00033568740276043745,7.386458687791253,60,0.0006842153072658096,True
s__GGB23787_SGB63754,6.205905771025664,0.0003399794395588801,4.618905410431302,60,0.0006910753730542903,True
s__Bifidobacterium_minimum,6.193792480729243,0.00034528744152727574,2.4315841546348835,60,0.0006998878247134891,True
s__Nitrosomonas_sp_PY1,6.1917492389900275,0.0003461911626263773,4.55550229057111,60,0.0006998878247134891,True
s__Candidatus_Microthrix_parvicella,6.181022740803511,0.000350975597646735,3.7660942112989417,60,0.0007076426914715251,True
s__GGB75636_SGB103039,6.152170721287398,0.0003641856371977951,6.125750841052538,60,0.0007322978041766986,True
s__GGB60303_SGB82256,6.147416632491032,0.00036641098244504454,3.9714186863058636,60,0.0007347919164086108,True
s__GGB46504_SGB91066,6.115846844610619,0.0003815482350929975,4.229727797439622,60,0.000763096470185995,True
s__Methylotenera_versatilis,6.0732109957828655,0.00040302023507461453,3.901510622996902,60,0.0008038852817263702,True
s__Gemmatimonas_groenlandica,6.070494506009798,0.0004044297706895305,5.652053235220676,60,0.0008045456238250394,True
s__GGB44553_SGB103079,6.065144693596503,0.00040722055140612234,4.955229524103084,60,0.0008079429025238491,True
s__GGB45849_SGB63574,6.0136163374691325,0.0004351380961831165,5.215130837483941,60,0.0008610424927124799,True
s__Bacteroides_luti,5.975438857574813,0.00045708800145489607,3.525146865671394,60,0.0009020837277390277,True
s__Leuconostoc_citreum,5.965701885557051,0.0004628665689447558,3.5682894327886006,60,0.0009110777320126328,True
s__Kaistella_chaponensis,5.959670420495092,0.00046648371788905507,3.4913031515136512,60,0.0009157811935400923,True
s__GGB45669_SGB63385,5.951600555553782,0.000471368893037332,3.5448206411635885,60,0.0009229427669444874,True
s__Sulfuricaulis_limicola,5.9465118065492995,0.00047447646969299445,5.9851226690300585,60,0.0009265954094004552,True
s__GGB63102_SGB85356,5.856806420371703,0.0005328589442222983,5.508523685428754,60,0.001037148600381665,True
s__Aeromonas_hydrophila,5.855347392254435,0.000533867376067774,6.483778146143754,60,0.001037148600381665,True
s__Dysgonomonas_mossii,5.818947160940562,0.0005596721663360431,5.603551991896069,60,0.001084455678147242,True
s__GGB46612_SGB64482,5.797722565242354,0.0005753078681452241,4.084648755369261,60,0.0011118644291096818,True
s__GGB46504_SGB64365,5.793339812945315,0.0005785921617198723,4.725701862546108,60,0.0011153223582507099,True
s__Polynucleobacter_sp_JS_JIR_II_b4,5.781803148594405,0.0005873299333608432,4.19037798458039,60,0.0011292477584721368,True
s__Polynucleobacter_sp_MWH_Braz_FAM2G,5.774733453312658,0.0005927514610687389,4.294603981619357,60,0.0011351674733044662,True
s__GGB43067_SGB57480,5.773824592758041,0.0005934521643280722,3.139374145358115,60,0.0011351674733044662,True
s__Erythrobacter_ramosus,5.746982218815221,0.0006145357851617221,5.980678642989978,60,0.001172490270410856,True
s__Polynucleobacter_victoriensis,5.735592279412545,0.0006237136439250567,4.756781968525091,60,0.001186965250939011,True
s__Thermomonas_beijingensis,5.7018229571765495,0.0006517624844804806,3.516742834972369,60,0.0012371878204133298,True
s__Sediminibacterium_salmoneum,5.684709075356846,0.0006664696714738568,4.271336676042978,60,0.0012618943525875563,True
s__Cloacibacterium_caeni,5.659953131161451,0.0006883509858398357,7.74627053339384,60,0.0013000248998392846,True
s__Flavobacterium_plurextorum,5.646418900182621,0.0007006248089267786,2.4315841546348835,60,0.0013198639077256992,True
s__Candidatus_Velamenicoccus_archaeovorus,5.598813051645267,0.0007456154973884544,4.930164744623832,60,0.0014010810102060125,True
s__GGB47559_SGB65524,5.5694332570321095,0.0007748544881510281,5.126880256798152,60,0.0014523654476398667,True
s__Collinsella_aerofaciens,5.561068985741345,0.0007833924930860654,5.57508085513244,60,0.0014646887214090345,True
s__Polynucleobacter_sp_UB_Tiil_W10,5.543396619916208,0.0008017516167022163,4.3189440802099375,60,0.0014952667651496334,True
s__Flavobacterium_franklandianum,5.5154940611008225,0.0008316442977754214,3.191536696019578,60,0.0015471487434924299,True
s__Arcicella_aurantiaca,5.508357084295392,0.0008394728227921287,3.6759053190352664,60,0.0015578276761266867,True
s__Klebsiella_michiganensis,5.493081812048137,0.0008564839324505782,6.012862040913001,60,0.0015854516466703012,True
s__GGB46603_SGB64473,5.487799405280054,0.0008624487731203086,6.469250680562062,60,0.0015925415464053223,True
s__Tessaracoccus_sp_MC1627,5.485340985977809,0.0008652393463753269,3.745572062016787,60,0.0015937495120888737,True
s__GGB46194_SGB63962,5.416757763926463,0.0009469489371714747,3.3374493457363075,60,0.0017399603623889659,True
s__GGB56321_SGB113200,5.389325760933103,0.0009818155244925172,3.937773093611717,60,0.001799593074376948,True
s__GGB57651_SGB79249,5.376438552341293,0.0009986484440848741,3.211456083521218,60,0.0018259601453120492,True
s__Roseburia_sp_AF02_12,5.373433122279691,0.0010026165418287704,4.798473885178513,60,0.001828733350132672,True
s__Cylindrospermopsis_raciborskii,5.369269123061824,0.001008141112354536,3.2128467529866205,60,0.0018343250483328875,True
s__GGB54287_SGB75505,5.367110010825957,0.0010110180168845912,5.172023501466288,60,0.0018350837970703285,True
s__Polynucleobacter_sp_MWH_Aus1W21,5.3433005686945085,0.0010433082412808767,5.6384236248521535,60,0.001889096961154209,True
s__GGB46503_SGB91068,5.303423056563744,0.0010997845688816314,4.1678731393713395,60,0.0019865358072292906,True
s__GGB56396_SGB113516,5.294753303482839,0.0011124734560730269,2.4315841546348835,60,0.0020046019280929423,True
s__GGB35206_SGB49924,5.290511522773896,0.00111873636769364,3.643690640793118,60,0.0020087477105472803,True
s__Thiothrix_unzii,5.289551003853853,0.001120159581216714,4.407659898631749,60,0.0020087477105472803,True
s__GGB81705_SGB112953,5.286142474540549,0.001125225079460754,3.851341997481195,60,0.002012992588195977,True
s__GGB46555_SGB64420,5.2825846352591,0.0011305375872639432,5.744148121384441,60,0.0020176579906672288,True
s__Lactococcus_lactis,5.2776870450463615,0.0011378927859742967,4.845746266469648,60,0.00202593799125734,True
s__GGB35775_SGB48092,5.249246418335542,0.0011815878095438976,4.303082458836078,60,0.002098725014094637,True
s__Sphaerochaeta_associata,5.217492756119363,0.0012324153690661324,5.916772508748671,60,0.0021838049057561395,True
s__Rhodocyclaceae_bacterium,5.207523567777728,0.0012488320817523888,5.412477169832943,60,0.0022076510260362133,True
s__Chryseobacterium_indologenes,5.200534496105507,0.0012604751426523743,3.636393072720785,60,0.0022214145078946123,True
s__Bacteroides_eggerthii,5.197876696991749,0.0012649319761460637,5.478291420715088,60,0.0022214145078946123,True
s__GGB75354_SGB102763,5.197508212345382,0.0012655511606638205,6.578526753560815,60,0.0022214145078946123,True
s__Parabacteroides_merdae,5.184271942396785,0.001288000518977848,5.547825077909867,60,0.002255512645909565,True
s__GGB29162_SGB41892,5.172022503950709,0.0013091406856418852,4.856485483021905,60,0.0022871638208169704,True
s__Phenylobacterium_parvum,5.164715678362738,0.0013219202745322343,4.189259177975634,60,0.0023040946841145953,True
s__GGB29169_SGB41900,5.155500702948949,0.0013382201496888084,4.987919430684542,60,0.0023270681390858998,True
s__GGB24999_SGB36914,5.152295247084005,0.0013439383908609177,4.805833942231169,60,0.002331576836237778,True
s__GGB25229_SGB37165,5.133810624885434,0.0013774065623520296,4.838529574978646,60,0.0023840958132589655,True
s__GGB25232_SGB37168,5.129195202151309,0.0013858960218013467,5.070210334927452,60,0.00239323711172177,True
s__GGB73886_SGB39359,5.125793334949351,0.001392187699329144,3.6747226053817057,60,0.0023985497083130287,True
s__GGB25411_SGB37363,5.119733560627127,0.001403467895000772,5.005286736510993,60,0.002412412556844645,True
s__GGB25583_SGB37553,5.117052923425403,0.0014084877778709134,5.009358421996922,60,0.0024154755914751755,True
s__Erysipelothrix_anatis,5.10834555749816,0.0014249212049417415,4.295681360776124,60,0.002436485839038895,True
s__GGB25377_SGB37325,5.107108834718209,0.0014272711952546878,5.015656769634132,60,0.002436485839038895,True
s__Blautia_massiliensis,5.089891266320072,0.0014604042009764321,6.4959398582223935,60,0.0024873551002931927,True
s__GGB27187_SGB39409,5.08464059670651,0.0014706648471479594,4.898360142865067,60,0.002496975824767407,True
s__GGB27469_SGB39758,5.083579622860563,0.0014727471352515536,4.957308968081707,60,0.002496975824767407,True
s__Polynucleobacter_sp_MWH_Loch1C5,5.0763745328340075,0.0014869683232460226,4.692532302009516,60,0.0025153704515681018,True
s__GGB29195_SGB41932,5.073974146258754,0.0014917373900433096,5.068929156748466,60,0.0025177287171319206,True
s__Acinetobacter_sp_ANC_4204,5.063283639358634,0.0015131687224082388,3.632245571134787,60,0.0025481351397664696,True
s__GGB25349_SGB37288,5.060199184651619,0.001519410739144222,4.9061500941237846,60,0.0025488525225117213,True
s__Methanoculleus_SGB45879,5.059697688974375,0.0015204281132945256,3.597915282581008,60,0.0025488525225117213,True
s__GGB56701_SGB78134,5.054536554853148,0.00153093913850383,3.1489612595402967,60,0.0025607188280803972,True
s__Diaphorobacter_SGB61891,5.050623425555718,0.0015389582279334167,6.542571096259049,60,0.002563689027255431,True
s__GGB42087_SGB59228,5.050316975098381,0.0015395880485394547,3.695613479820894,60,0.002563689027255431,True
s__Polynucleobacter_sp_AP_Reno_20A_A9,5.048608471496672,0.0015431042400055794,3.2465268266625356,60,0.002563821298539337,True
s__Casimicrobium_huifangae,5.040121189818873,0.001560694149467745,4.366254682702133,60,0.0025872840788954176,True
s__Amniculibacterium_aquaticum,5.016004726988612,0.0016118079318292115,2.6537582281616965,60,0.002666094716506855,True
s__Mesotoga_prima,5.013511595036819,0.0016171891371851176,3.443685579582387,60,0.0026690776467701276,True
s__GGB41346_SGB58388,5.009453323455849,0.001625988043137705,6.141587047992267,60,0.0026776756736881413,True
s__GGB28559_SGB41169,5.001321633414736,0.0016437669221190379,4.966891438424061,60,0.002697509316521684,True
s__Candidatus_Cibionibacter_quicibialis,4.999366990703191,0.0016480701702862909,6.319223757685692,60,0.002697509316521684,True
s__Bifidobacterium_merycicum,4.9989998725435685,0.001648879689455614,4.631379959652811,60,0.002697509316521684,True
s__GGB38799_SGB54900,4.982886030514954,0.0016848169603724424,3.1215166360678004,60,0.002750270136625475,True
s__Eubacterium_sp_AB3007,4.978837940775399,0.001693970792252277,4.539785235537776,60,0.0027591751332318747,True
s__Candidatus_Bipolaricaulis_anaerobius,4.966113921692195,0.0017230771343933267,4.002464036009084,60,0.002800469590974775,True
s__Stenotrophomonas_rhizophila,4.963023036014868,0.0017302247619823317,2.4315841546348835,60,0.002805973200953955,True
s__GGB25734_SGB37713,4.9578628042537645,0.0017422256209500121,5.361234085391175,60,0.0028150962399458644,True
s__Candidatus_Syntrophosphaera_thermopropionivorans,4.9560985072824915,0.0017463483207196299,4.722377618616088,60,0.0028150962399458644,True
s__Flavobacterium_glycines,4.9557469598712185,0.0017471709907438812,3.2994790001190077,60,0.0028150962399458644,True
s__GGB4599_SGB6362,4.943853760252205,0.0017752384101076455,5.529695733807734,60,0.0028541548576299647,True
s__GGB25836_SGB37823,4.941415769568171,0.00178104889226165,3.494584435916211,60,0.0028573386529617004,True
s__GGB31540_SGB44875,4.933944503275774,0.001798977097488943,4.927406495197339,60,0.0028799075423320843,True
s__Arenimonas_maotaiensis,4.918226830941302,0.0018373008314705108,2.8034154245907454,60,0.0029349602147259123,True
s__actinobacterium_SCGC_AAA041_L13,4.896205709014001,0.001892408427912057,1.9071325480643428,60,0.0030165313829538347,True
s__GGB42957_SGB57748,4.875119563490043,0.0019467666552750573,3.1903521444117584,60,0.0030965627395206667,True
s__GGB96995_SGB136899,4.854125732372444,0.0020024798599404038,5.079761752234615,60,0.003178404203224556,True
s__GGB28558_SGB41168,4.838822096429356,0.002044121483653011,4.818759670020955,60,0.0032376106726223915,True
s__Burkholderiales_bacterium_LSUCC0115,4.823516259906096,0.002086658274735395,4.579628873917848,60,0.003294701627422103,True
s__Denitrificimonas_caeni,4.822683029672523,0.002088999825429832,5.52490182541497,60,0.003294701627422103,True
s__GGB43892_SGB61249,4.779803607343426,0.002213212296090104,3.212237560859563,60,0.0034832412930025686,True
s__GGB43276_SGB60575,4.755147232284731,0.0022880427777743967,3.218037614500556,60,0.0035934313941467367,True
s__GGB67134_SGB90850,4.753473555825552,0.002293215393340212,6.4147928781567645,60,0.003593651528989938,True
s__Pseudomonas_fluorescens,4.751987760573472,0.0022978173985632715,6.218440209727698,60,0.003593651528989938,True
s__GGB28533_SGB41136,4.728073696479591,0.0023732043874094863,4.363030564564557,60,0.003703787600434052,True
s__Neglectibacter_timonensis,4.721557640551114,0.0023941821695768286,4.439575414582873,60,0.0037287263016791525,True
s__Methanosarcina_mazei,4.716452220191179,0.0024107513660204753,4.718735629236278,60,0.0037467094146901555,True
