sample_alias,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cohort
Chu_2017_sludge.M3,8.632468945614601,-3.7484605641526265,2.7734270890373405,0.6923854425616878,-2.6894829065299453,-8.98795266950808,8.986459136834485,-5.086139885912385,3.9159705672537326,2.156702605294406,Chu_2017_sludge
Lekunberri_2018_river_wastewater.DOWN6,-30.758797286613454,-4.546617503445965,2.246364662754074,3.160846223851247,-2.276630375513675,0.4487331697299052,4.316765384732788,0.2631291256427553,-4.014308121430778,-1.631871096051216,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP5,-7.4843993284533115,-15.216238518534974,-10.393907637677142,-3.7612197688719062,4.146845897003082,-4.594146217949933,-5.908533800655488,0.7470522526005199,2.79755604859499,1.0569604007976896,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP2,-6.991936610790014,-15.009358409267785,-10.467882354542342,-3.8829219635701953,3.9838039556686913,-4.031913928407417,-6.0001710282592695,0.5798214997307504,2.9173665827217663,0.7244773118162666,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN2,-31.555517821921313,-3.6492745637727526,3.4797017731527573,3.404151679607391,-2.6167105221402607,0.5202368483689479,3.19472353493296,-0.6029815836580981,-3.6035948306362617,-1.1969261258020787,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP3,-6.843109259905113,-15.090064099355361,-10.274620592274388,-3.4611062201417186,3.6382449343536107,-4.5015034541001535,-5.723426284485311,0.9008358691382696,2.6184921978055056,0.586298993614667,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN5,-32.248843157599275,-3.7904228960624544,2.7097487535309632,3.1195794604437586,-2.7556571982159914,0.10213107376539741,3.088620513822834,0.03742912233872567,-3.5293901715699327,-0.40329885126572423,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN4,-31.0155857931913,-5.13241600131162,2.814547596997206,3.898786329387229,-2.7223790248583373,0.3395057830018509,3.5880964919678284,0.3119153284883586,-4.188880797783854,-1.61489108179985,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN1,-31.20614529978266,-5.21612433625786,3.6813195294677765,4.417134886706762,-3.0881268510549655,0.6254605481499369,3.379441537743203,-0.49496776903601214,-3.463299132905721,-1.4297078866835906,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP1,-7.66740503569936,-15.411192376808804,-10.561520432754184,-3.9766644654440717,3.7556396664674763,-4.240737358500971,-6.070929907760497,0.33392093263913686,2.7815403864122916,1.04429164057302,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN3,-30.961223647127355,-5.5861907961278785,2.5332968643040967,4.196874549995559,-2.7655550382043805,0.33139642808319275,3.954674694616001,0.08985634471901316,-3.7503185456490846,-1.47469549914833,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP6,-6.868578952058559,-15.290825790987643,-10.378654906078228,-3.6197096845132957,3.651264591272123,-4.404340513232938,-5.872736700613785,0.8219793908949343,2.6264725396438853,0.7814311449251728,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP4,-6.710382741480108,-15.33395504786261,-10.534169869564796,-3.6979750647577547,3.5763611448534367,-4.231381290177792,-5.847538119761557,0.5533245486904008,3.0633296816571174,0.7794275126354184,Lekunberri_2018_river_wastewater
Rowe_2017_hospital_wastewater.sample_WW1,6.395280578564443,5.038790492221131,-8.89605804092031,22.094389907365947,3.6864893110996144,4.999294645411463,1.0597321498351888,-0.49031310814455115,-0.38133417380331563,-1.3604956692114054,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_DF3,6.980648600818989,8.272968778750672,-12.696623949026346,19.733579883487746,2.8569732047864846,3.5054894341901854,-0.8342095890315787,-1.5063313212466503,0.6346712283391599,0.6254938015027679,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AS2,2.5093025838280734,14.29389488214715,-14.681233915768905,16.856644616339075,-1.432708465758911,0.6993418607877046,-0.37303893820209266,-2.7935324176737444,1.6144666077422891,3.5732613839289407,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_DF5,-2.3060216840022902,22.590884578529355,-14.991567342089375,7.760559979218295,-3.7304217516044025,-0.47797664477315627,-3.6963156091270593,-0.7092464215277682,1.602091451895497,1.4274898416225816,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH1,-3.6770544501524522,19.466685620131337,-4.0215980941891525,-9.206930065927365,-5.444294389978488,-3.6696301777765545,-3.047154439305658,0.545033251164227,-1.5341867489766976,-2.2355884096011636,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_DF1,4.986659513601918,0.9979016255241713,3.11047603110882,1.8218423046492123,1.3754927235590821,1.1078710074277074,1.6246746802186063,0.8529665953138151,-3.949520778105045,-3.641553554387615,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH5,-1.0798683424091533,16.464985899274055,-3.6606386386609255,-8.872525160091392,-6.587103688251558,-3.138196637593496,-3.0404598551630966,1.4023202441871356,0.15079334220985935,-0.7686918034600648,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AS3,6.3842901667820025,5.005830029622002,-5.40995197065864,6.683534061069169,0.8221140507315208,0.666821865667521,0.39567076297396164,0.13531736825772225,0.23493377516961142,0.06759383405910496,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH2,-3.491719853354495,18.401921522033057,-4.547347849104244,-8.875784101190384,-6.608086027140233,-3.103307260603702,-2.737212937776632,1.4138161885186344,-0.19802382406970837,-0.6221896331637382,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH6,-4.16532952785698,19.432464792508473,-4.088930993959713,-10.246383635795816,-6.33403704197278,-3.064733802360845,-2.2904794685649335,0.6361419193802628,-0.6715928120590996,-1.0881519790149348,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH3,-3.6487632644293986,18.65349643233331,-4.258129402928579,-9.60497689326873,-5.876123806528369,-2.9823638076227037,-2.2404783148967753,1.4551231354653802,-0.26941324883873524,0.3439268696835388,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_PF1,5.539596973050616,4.4274520996120375,-4.033088307335634,7.865490984748167,5.423511753204738,2.195889400458984,1.2103721902721154,-0.2121780360636951,-1.5549885619945742,-1.213343423697791,Rowe_2017_hospital_wastewater
Schulz_2017_wastewater.Gp0123775,10.131439755068477,-1.7195161009079374,2.0092733314947737,-0.4323520720998351,-0.18515965656073216,-0.12269191707219679,0.1549116874382559,1.8186376815044447,-1.9415369991487155,-1.9911293583621268,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0124096,10.213654289982273,-1.6859487207361674,1.8793247563540736,-0.5282467820640083,0.005590720501534883,-0.1628813724813051,0.12915262993477108,1.703377213767576,-1.7860770722404526,-1.7266802303088313,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0115561,-8.836188997261338,3.498717284812807,26.41011732686754,9.284633024519067,-4.458109562658675,0.3392220811247192,-16.718256360472886,-8.983448788943296,9.771248849325575,8.893884121138395,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123793,8.558248085876487,-2.1761087400877326,6.048018256522997,1.644015466126119,-1.9849283838794436,-0.5472381756712897,-4.215416230834756,1.1636865602785627,-2.791955088643447,-0.3201507617475696,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0124084,7.319933521557291,-2.610719698672811,10.46210078562655,3.415634791331389,-3.878324709124901,-0.5637308195761797,-9.11638561435567,-0.0599926901285665,-3.159555518327151,2.125462438257725,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0090764,7.299347060472565,-2.4627568170056438,9.403969936894523,3.0318161566547843,-4.003661366065644,0.12509780558004166,-7.52321409982062,1.6147907170959706,-2.7377052664812056,0.07941820102784221,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0090773,10.283105847035147,-1.8539315514574328,1.906732375109137,-0.4238503331591971,-0.015368402029625408,-0.01945767896461313,0.4538253654094199,1.799814438297951,-1.671683698440927,-1.9359362592820983,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0090769,8.482018628792966,-2.4120303612322167,6.602073318464595,1.939616559204178,-2.2789827354816863,-0.0626419075869454,-4.285503760338486,2.5370266238280257,-3.2313577757876657,-0.3191801970388087,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123786,9.895554553910769,-1.9679135522026703,3.046861852029829,0.12432096594984447,-0.5966433181718221,-0.12039636064612659,-1.165313849299944,1.9683519301406507,-2.259749655264756,-1.5232730587050696,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123776,7.334885384466603,-1.3465859120012003,6.234665640837155,0.6756030350580979,-1.4845721084022112,-0.8821127960606954,-5.119340864249965,1.5842393938661177,-4.9383046712591065,-0.5648445932319184,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0090768,8.963760047283012,-2.2226915770623163,4.8519621650240055,1.0721721161902242,-1.471519591654189,-0.22587848585002923,-3.031411367571164,1.7785251505469204,-3.553521288811064,-0.4337850613331517,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123861,10.214689695866767,-1.6696113660572212,1.819955613554086,-0.55376266190707,0.09256442037902302,-0.15031154934828977,0.20087674813442757,1.775815451155147,-1.736450648387799,-1.7794337541374352,Schulz_2017_wastewater
