sample_alias,s__Acetoanaerobium_noterae,s__Achromobacter_sp_JUb104,s__Acidovorax_SGB22469,s__Acidovorax_facilis,s__Acidovorax_sp_1608163,s__Acidovorax_sp_210_6,s__Acidovorax_sp_BoFeN1,s__Acidovorax_sp_HDW3,s__Acidovorax_sp_KKS102,s__Acidovorax_temperans,s__Acinetobacter_bohemicus,s__Acinetobacter_johnsonii,s__Acinetobacter_modestus,s__Acinetobacter_parvus,s__Acinetobacter_pseudolwoffii,s__Acinetobacter_sp_ANC_4204,s__Acinetobacter_sp_ANC_4218,s__Acinetobacter_sp_ANC_4805,s__Acinetobacter_sp_ANC_4862,s__Actinobacteria_bacterium_IMCC19121,s__Actinobacteria_bacterium_IMCC25003,s__Actinomycetia_unclassified_SGB64102,s__Advenella_mandrilli,s__Aerococcaceae_bacterium_DSM_111021,s__Aeromonas_caviae,s__Aeromonas_hydrophila,s__Aeromonas_media,s__Aeromonas_salmonicida,s__Aestuariivirga_litoralis,s__Akkermansia_muciniphila,s__Aliarcobacter_butzleri,s__Aliarcobacter_cryaerophilus,s__Aliarcobacter_skirrowii,s__Alistipes_onderdonkii,s__Alistipes_putredinis,s__Alphaproteobacteria_unclassified_SGB64958,s__Amniculibacterium_aquaticum,s__Anabaenopsis_elenkinii,s__Anaerostipes_hadrus,s__Aphanizomenon_flos_aquae,s__Aquaspirillum_sp_LM1,s__Aquirufa_antheringensis,s__Aquirufa_lenticrescens,s__Aquirufa_nivalisilvae,s__Aquisediminimonas_SGB62114,s__Arcobacter_acticola,s__Arcobacter_caeni,s__Arcobacter_suis,s__Arenimonas_maotaiensis,s__Aurantimicrobium_photophilum,s__Azonexus_hydrophilus,s__Azospira_oryzae,s__Bacillus_infantis,s__Bacteroides_caccae,s__Bacteroides_cellulosilyticus,s__Bacteroides_eggerthii,s__Bacteroides_fragilis,s__Bacteroides_graminisolvens,s__Bacteroides_intestinalis,s__Bacteroides_luti,s__Bacteroides_ovatus,s__Bacteroides_stercoris,s__Bacteroides_thetaiotaomicron,s__Bacteroides_uniformis,s__Bacteroides_xylanisolvens,s__Bifidobacterium_adolescentis,s__Bifidobacterium_longum,s__Blautia_faecis,s__Blautia_massiliensis,s__Blautia_obeum,s__Blautia_wexlerae,s__Bosea_sp_47_2_35,s__Brachymonas_denitrificans,s__Brotolimicola_acetigignens,s__Brucella_anthropi,s__Burkholderiales_bacterium_LSUCC0115,s__Burkholderiales_unclassified_SGB103074,s__Caedimonas_varicaedens,s__Candidatus_Bandiella_numerosa,s__Candidatus_Bipolaricaulis_anaerobius,s__Candidatus_Cibionibacter_quicibialis,s__Candidatus_Cloacimonas_acidaminovorans,s__Candidatus_Fonsibacter_ubiquis,s__Candidatus_Megaira_endosymbiont_of_Carteria_cerasiformis,s__Candidatus_Methylomirabilis_limnetica,s__Candidatus_Methylopumilus_SGB64798,s__Candidatus_Methylopumilus_SGB80876,s__Candidatus_Methylopumilus_rimovensis,s__Candidatus_Methylopumilus_universalis,s__Candidatus_Microthrix_SGB36776,s__Candidatus_Microthrix_parvicella,s__Candidatus_Nanopelagicus_SGB64093,s__Candidatus_Nanopelagicus_abundans,s__Candidatus_Nitrosocosmicus_oleophilus,s__Candidatus_Nitrospira_nitrificans,s__Candidatus_Nitrotoga_SGB102975,s__Candidatus_Planktophila_lacus,s__Candidatus_Planktophila_limnetica,s__Candidatus_Planktophila_sulfonica,s__Candidatus_Planktophila_vernalis,s__Candidatus_Rickettsiella_isopodorum,s__Candidatus_Saccharibacteria_bacterium_CAG1,s__Candidatus_Saccharimonas_aalborgensis,s__Candidatus_Syntrophosphaera_thermopropionivorans,s__Candidatus_Velamenicoccus_archaeovorus,s__Chryseobacterium_candidae,s__Citrobacter_freundii,s__Cloacibacterium_caeni,s__Clostridium_leptum,s__Collinsella_aerofaciens,s__Comamonas_badia,s__Comamonas_denitrificans,s__Coprococcus_eutactus,s__Curvibacter_gracilis,s__Cuspidothrix_issatschenkoi,s__Cutibacterium_acnes,s__Cylindrospermopsis_raciborskii,s__Dechloromonas_denitrificans,s__Denitrificimonas_caeni,s__Dialister_invisus,s__Diaphorobacter_SGB61891,s__Dolichospermum_circinale,s__Dorea_longicatena,s__Duganella_fentianensis,s__Emticicia_aquatica,s__Enterococcus_aquimarinus,s__Erythrobacter_ramosus,s__Escherichia_coli,s__Eubacterium_rectale,s__Eubacterium_siraeum,s__Faecalibacillus_intestinalis,s__Faecalibacterium_prausnitzii,s__Ferribacterium_limneticum,s__Flavobacteriia_unclassified_SGB79047,s__Flavobacterium_celericrescens,s__Flavobacterium_dankookense,s__Flavobacterium_difficile,s__Flavobacterium_franklandianum,s__Flavobacterium_glycines,s__Flavobacterium_inviolabile,s__Flavobacterium_oncorhynchi,s__Flavobacterium_plurextorum,s__Flavobacterium_sasangense,s__Flavobacterium_sp_123,s__Flavobacterium_sp_9R,s__Flavobacterium_sp_F_340,s__Flavobacterium_sp_GENT11,s__Flavobacterium_sp_GENT5,s__Flavobacterium_sp_HXWNR29,s__Flavobacterium_succinicans,s__Flavobacterium_supellecticarium,s__Flavobacterium_tructae,s__Fluviibacter_phosphoraccumulans,s__Fusicatenibacter_saccharivorans,s__GGB15004_SGB62020,s__GGB15867_SGB24119,s__GGB16996_SGB25597,s__GGB2275_SGB136518,s__GGB23686_SGB82209,s__GGB23698_SGB35400,s__GGB23780_SGB65296,s__GGB23787_SGB63754,s__GGB24172_SGB35979,s__GGB24307_SGB36132,s__GGB24373_SGB36211,s__GGB24407_SGB36248,s__GGB24445_SGB36288,s__GGB24641_SGB36504,s__GGB24643_SGB36506,s__GGB24645_SGB36508,s__GGB24669_SGB36543,s__GGB24759_SGB36651,s__GGB24768_SGB36661,s__GGB24856_SGB81948,s__GGB24874_SGB36777,s__GGB25022_SGB36939,s__GGB25206_SGB37138,s__GGB25206_SGB41973,s__GGB25207_SGB41980,s__GGB25232_SGB37168,s__GGB25250_SGB37186,s__GGB25251_SGB37187,s__GGB25349_SGB37288,s__GGB25377_SGB37325,s__GGB25672_SGB61746,s__GGB25672_SGB83766,s__GGB25723_SGB106723,s__GGB25734_SGB37713,s__GGB25836_SGB37823,s__GGB25847_SGB37835,s__GGB26186_SGB38199,s__GGB26613_SGB38793,s__GGB26653_SGB38834,s__GGB26682_SGB64469,s__GGB26683_SGB103556,s__GGB26945_SGB39146,s__GGB27181_SGB39400,s__GGB27187_SGB39409,s__GGB27302_SGB39542,s__GGB27469_SGB39758,s__GGB28494_SGB41084,s__GGB28528_SGB41128,s__GGB28570_SGB41183,s__GGB29038_SGB41759,s__GGB29195_SGB41932,s__GGB30069_SGB42979,s__GGB31540_SGB44875,s__GGB32215_SGB37143,s__GGB32253_SGB56808,s__GGB32810_SGB52752,s__GGB32865_SGB61406,s__GGB32963_SGB54433,s__GGB32963_SGB71265,s__GGB33037_SGB127733,s__GGB33037_SGB24024,s__GGB33814_SGB1257,s__GGB3433_SGB4573,s__GGB34383_SGB60872,s__GGB34754_SGB82226,s__GGB35308_SGB112402,s__GGB35331_SGB62019,s__GGB35775_SGB48092,s__GGB40024_SGB62250,s__GGB40324_SGB48413,s__GGB40481_SGB57069,s__GGB40645_SGB64801,s__GGB41158_SGB46801,s__GGB41346_SGB58388,s__GGB41707_SGB58791,s__GGB41796_SGB58890,s__GGB41799_SGB83534,s__GGB41936_SGB59041,s__GGB41952_SGB59058,s__GGB42087_SGB59228,s__GGB42125_SGB59267,s__GGB42821_SGB52415,s__GGB42821_SGB60031,s__GGB42928_SGB123144,s__GGB42932_SGB60155,s__GGB42957_SGB57748,s__GGB43047_SGB60287,s__GGB43049_SGB60289,s__GGB43055_SGB60296,s__GGB43067_SGB57480,s__GGB43144_SGB60398,s__GGB43276_SGB60575,s__GGB43386_SGB60698,s__GGB43468_SGB60787,s__GGB43779_SGB93081,s__GGB43892_SGB61249,s__GGB43920_SGB61282,s__GGB43953_SGB61318,s__GGB43987_SGB61359,s__GGB44074_SGB61453,s__GGB44099_SGB61482,s__GGB44257_SGB103370,s__GGB44306_SGB61712,s__GGB44369_SGB61784,s__GGB44403_SGB61822,s__GGB44404_SGB88286,s__GGB44434_SGB61856,s__GGB44435_SGB61857,s__GGB44499_SGB61930,s__GGB44536_SGB61974,s__GGB44548_SGB61987,s__GGB44553_SGB103079,s__GGB44582_SGB62026,s__GGB44695_SGB62151,s__GGB44798_SGB62263,s__GGB44854_SGB62331,s__GGB45018_SGB103278,s__GGB450_SGB609,s__GGB45217_SGB62738,s__GGB45669_SGB63385,s__GGB45699_SGB63416,s__GGB45764_SGB63487,s__GGB45847_SGB63572,s__GGB45918_SGB63647,s__GGB45937_SGB63667,s__GGB45969_SGB63701,s__GGB45985_SGB63721,s__GGB4599_SGB6362,s__GGB46017_SGB63756,s__GGB46018_SGB63757,s__GGB46168_SGB63936,s__GGB46175_SGB63943,s__GGB46263_SGB80728,s__GGB46317_SGB64092,s__GGB46331_SGB64109,s__GGB46437_SGB64294,s__GGB46492_SGB64353,s__GGB46503_SGB91068,s__GGB46504_SGB64365,s__GGB46504_SGB91066,s__GGB46505_SGB103527,s__GGB46509_SGB64370,s__GGB46510_SGB64371,s__GGB46513_SGB64374,s__GGB46516_SGB64377,s__GGB46525_SGB64386,s__GGB46525_SGB78233,s__GGB46527_SGB64388,s__GGB46555_SGB64420,s__GGB46571_SGB64436,s__GGB46575_SGB64440,s__GGB46582_SGB64449,s__GGB46599_SGB103509,s__GGB46599_SGB64468,s__GGB46603_SGB64473,s__GGB46797_SGB64687,s__GGB47034_SGB64954,s__GGB47040_SGB64963,s__GGB47282_SGB65238,s__GGB47408_SGB102670,s__GGB47467_SGB65430,s__GGB47501_SGB75672,s__GGB47559_SGB65524,s__GGB49317_SGB56530,s__GGB49350_SGB69252,s__GGB50122_SGB113622,s__GGB51647_SGB4348,s__GGB53647_SGB74778,s__GGB53648_SGB74779,s__GGB54104_SGB124825,s__GGB54260_SGB75478,s__GGB54287_SGB75505,s__GGB56398_SGB113691,s__GGB56701_SGB78134,s__GGB56727_SGB78161,s__GGB56729_SGB91086,s__GGB57008_SGB103561,s__GGB57281_SGB78792,s__GGB57651_SGB79249,s__GGB5886_SGB8489,s__GGB60303_SGB82256,s__GGB61048_SGB83097,s__GGB61412_SGB83485,s__GGB61782_SGB83906,s__GGB62437_SGB95276,s__GGB62595_SGB84801,s__GGB6264_SGB8922,s__GGB62809_SGB85028,s__GGB6301_SGB60981,s__GGB63067_SGB85311,s__GGB63102_SGB85356,s__GGB63428_SGB85736,s__GGB63474_SGB85783,s__GGB63514_SGB85828,s__GGB64314_SGB86769,s__GGB65286_SGB88265,s__GGB66002_SGB89409,s__GGB66002_SGB89410,s__GGB66014_SGB133091,s__GGB6612_SGB9346,s__GGB6613_SGB9347,s__GGB67109_SGB90821,s__GGB67134_SGB90850,s__GGB67138_SGB90854,s__GGB67319_SGB91067,s__GGB67324_SGB91072,s__GGB67334_SGB91087,s__GGB67335_SGB103624,s__GGB67335_SGB91088,s__GGB68788_SGB92796,s__GGB69468_SGB93649,s__GGB69498_SGB93685,s__GGB70913_SGB95372,s__GGB73317_SGB83926,s__GGB73596_SGB126134,s__GGB73686_SGB62915,s__GGB73886_SGB39359,s__GGB7446_SGB10879,s__GGB74484_SGB51879,s__GGB74567_SGB78399,s__GGB7511_SGB10952,s__GGB75160_SGB103632,s__GGB75167_SGB103639,s__GGB75170_SGB103651,s__GGB75172_SGB103645,s__GGB75173_SGB103644,s__GGB75193_SGB103433,s__GGB75253_SGB103519,s__GGB75267_SGB103593,s__GGB75334_SGB102785,s__GGB75341_SGB102802,s__GGB75354_SGB102763,s__GGB75360_SGB102770,s__GGB75380_SGB103363,s__GGB75522_SGB103289,s__GGB75611_SGB103138,s__GGB75612_SGB103140,s__GGB75623_SGB102995,s__GGB75636_SGB103039,s__GGB75646_SGB103098,s__GGB75661_SGB103104,s__GGB75672_SGB103056,s__GGB75744_SGB102634,s__GGB7903_SGB11757,s__GGB81701_SGB112896,s__GGB82456_SGB114450,s__GGB89133_SGB125080,s__GGB90062_SGB126913,s__GGB90602_SGB127226,s__GGB90602_SGB127229,s__GGB91756_SGB134018,s__GGB92434_SGB133094,s__GGB92602_SGB133320,s__GGB92736_SGB128655,s__GGB93439_SGB131938,s__GGB93539_SGB132226,s__GGB93874_SGB128178,s__GGB96171_SGB133887,s__GGB96995_SGB136899,s__GGB9758_SGB15368,s__Gemmiger_formicilis,s__Gloeocapsopsis_crepidinum,s__Haematospirillum_sp_H1815,s__Haliscomenobacter_hydrossis,s__Hylemonella_gracilis,s__Jeotgalibaca_porci,s__Kaistella_chaponensis,s__Klebsiella_huaxiensis,s__Klebsiella_michiganensis,s__Kurthia_huakuii,s__Lachnospira_eligens,s__Lachnospira_pectinoschiza,s__Lactobacillus_gasseri,s__Lactococcus_raffinolactis,s__Lelliottia_amnigena,s__Leptothrix_cholodnii,s__Leuconostoc_citreum,s__Limnohabitans_SGB60293,s__Limnohabitans_curvus,s__Limnohabitans_parvus,s__Limnohabitans_sp_103DPR2,s__Limnohabitans_sp_2KL_27,s__Limnohabitans_sp_2KL_3,s__Limnohabitans_sp_63ED37_2,s__Limnohabitans_sp_G3_2,s__Limnohabitans_sp_Hippo3,s__Limnohabitans_sp_Jir61,s__Limnohabitans_sp_Jir72,s__Limnohabitans_sp_JirII_29,s__Limnohabitans_sp_MMS_10A_160,s__Limnohabitans_sp_Rim11,s__Limnohabitans_sp_Rim47,s__Limnohabitans_sp_T6_20,s__Macellibacteroides_fermentans,s__Malikia_granosa,s__Malikia_spinosa,s__Mediterraneibacter_faecis,s__Mesotoga_prima,s__Methanobrevibacter_smithii,s__Methanocorpusculum_bavaricum,s__Methanoculleus_SGB45879,s__Methanothrix_soehngenii,s__Methylophilaceae_bacterium_LSUCC0268,s__Methylorubrum_extorquens,s__Microcystis_aeruginosa,s__Moraxella_osloensis,s__Moraxellaceae_bacterium_AER2_44_116,s__Mycolicibacterium_SGB15729,s__Nitrosomonas_oligotropha,s__Nitrosomonas_sp_PY1,s__Nitrososphaera_sp_AFS,s__Nitrospira_lenta,s__Nitrospira_sp_ND1,s__Nitrospira_sp_SCGC_AG_212_E16,s__Oliverpabstia_intestinalis,s__Ornithinibacter_SGB87564,s__Parabacteroides_distasonis,s__Parabacteroides_merdae,s__Pedobacter_aquae,s__Phascolarctobacterium_faecium,s__Phenylobacterium_parvum,s__Phocaeicola_dorei,s__Phocaeicola_massiliensis,s__Phocaeicola_paurosaccharolyticus,s__Phocaeicola_vulgatus,s__Phormidium_sp_FACHB_1136,s__Phycicoccus_elongatus,s__Polaromonas_sp_AER18D_145,s__Polymorphobacter_arshaanensis,s__Polynucleobacter_acidiphobus,s__Polynucleobacter_asymbioticus,s__Polynucleobacter_cosmopolitanus,s__Polynucleobacter_difficilis,s__Polynucleobacter_necessarius,s__Polynucleobacter_sinensis,s__Polynucleobacter_sp_15G_AUS_farblos,s__Polynucleobacter_sp_30F_ANTBAC,s__Polynucleobacter_sp_31A_FELB,s__Polynucleobacter_sp_71A_WALBACH,s__Polynucleobacter_sp_78F_HAINBA,s__Polynucleobacter_sp_AM_26B4,s__Polynucleobacter_sp_AP_Ainpum_60_G11,s__Polynucleobacter_sp_AP_Latsch_80_C2,s__Polynucleobacter_sp_AP_Reno_20A_A9,s__Polynucleobacter_sp_AP_Titi_500A_B4,s__Polynucleobacter_sp_Adler_ghost,s__Polynucleobacter_sp_JS_JIR_II_b4,s__Polynucleobacter_sp_MG_6_Vaara_E2,s__Polynucleobacter_sp_MWH_Aus1W21,s__Polynucleobacter_sp_MWH_CaK5,s__Polynucleobacter_sp_MWH_Jannik1A5,s__Polynucleobacter_sp_MWH_Loch1C5,s__Polynucleobacter_sp_MWH_Spelu_300_X4,s__Polynucleobacter_sp_MWH_UH24A,s__Polynucleobacter_sp_UB_Tiil_W10,s__Polynucleobacter_sp_UK_Kesae_W10,s__Polynucleobacter_sp_es_MAR_4,s__Polynucleobacter_sphagniphilus,s__Polynucleobacter_tropicus,s__Polynucleobacter_victoriensis,s__Polynucleobacter_yangtzensis,s__Prevotella_herbatica,s__Prevotella_oryzae,s__Prevotella_paludivivens,s__Priestia_megaterium,s__Proteus_mirabilis,s__Pseudacidovorax_intermedius,s__Pseudanabaena_sp_UWO311,s__Pseudanabaena_sp_lw0831,s__Pseudomonas_alcaligenes,s__Pseudomonas_brenneri,s__Pseudomonas_chengduensis,s__Pseudomonas_extremaustralis,s__Pseudomonas_fluorescens,s__Pseudomonas_fluvialis,s__Pseudomonas_mandelii,s__Pseudomonas_protegens,s__Pseudomonas_simiae,s__Pseudomonas_sp_DG56_2,s__Pseudomonas_veronii,s__Pseudoxanthomonas_mexicana,s__Psychrobacter_fulvigenes,s__Psychrobacter_pasteurii,s__Qipengyuania_aerophila,s__Ralstonia_pickettii,s__Raoultella_terrigena,s__Rhizobacter_SGB88459,s__Rhizobiales_bacterium_TNE_4,s__Rhodocyclaceae_bacterium,s__Rhodoferax_bucti,s__Rhodoferax_lacus,s__Rhodoferax_sp_TS_BS_61_7,s__Rhodoluna_lacicola,s__Rhodoluna_limnophila,s__Rickettsia_akari,s__Rivicola_pingtungensis,s__Romboutsia_timonensis,s__Roseburia_faecis,s__Roseburia_inulinivorans,s__Ruminococcus_bicirculans,s__Ruminococcus_bromii,s__Ruminococcus_torques,s__Ruthenibacterium_lactatiformans,s__Salmonella_enterica,s__Sandarakinorhabdus_limnophila,s__Sarcina_sp_DSM_11001,s__Sediminibacterium_salmoneum,s__Sediminibacterium_sp_C3,s__Segatella_copri,s__Serratia_sp_PL17,s__Shewanella_putrefaciens,s__Shewanella_xiamenensis,s__Simplicispira_SGB61893,s__Simplicispira_metamorpha,s__Simplicispira_sp_110,s__Sphaerochaeta_globosa,s__Sphaerospermopsis_aphanizomenoides,s__Sphaerotilus_montanus,s__Sphingobium_xenophagum,s__Sphingorhabdus_SGB38271,s__Sphingorhabdus_lacus,s__Sphingorhabdus_rigui,s__Staphylococcus_aureus,s__Stenotrophomonas_maltophilia,s__Stenotrophomonas_rhizophila,s__Streptococcus_suis,s__Streptococcus_thermophilus,s__Streptomyces_antimycoticus,s__Sulfuricaulis_limicola,s__Sulfurisoma_sediminicola,s__Synechococcus_sp_CBW1004,s__Terrabacter_SGB130247,s__Thauera_terpenica,s__Thermomonas_SGB62036,s__Thermomonas_beijingensis,s__Thermomonas_sp_IMCC34681,s__Thioploca_ingrica,s__Tolumonas_auensis,s__Trichococcus_flocculiformis,s__Turicibacter_bilis,s__Uruburuella_suis,s__Vibrio_parahaemolyticus,s__Zoogloea_oleivorans,s__Zoogloea_ramigera,s__actinobacterium_SCGC_AAA028_A23,s__actinobacterium_SCGC_AAA041_L13,s__actinobacterium_SCGC_AAA278_O22,s__alpha_proteobacterium_SCGC_AAA028_D10,s__beta_proteobacterium_CB
Chopyk_2020_pond.sample_CONSERVE.1.MD10.MarchA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19969,0.45423,0.0,0.0,0.0,0.0,9.21674,0.0,0.0,0.0,0.0,0.0,0.06009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.85636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09043,0.34884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12083,0.0,0.0,9.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42424,0.76499,0.0,0.00941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90382,18.09122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14807,0.0,0.82779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66173,0.0,0.0,0.54614,0.0
