species,n_cohorts_original,pooled_effect_original,pooled_se_original,z_score_original,p_value_original,Q_statistic_original,Q_pvalue_original,I2_heterogeneity_original,min_effect_original,max_effect_original,p_adjusted_original,significant_original,n_cohorts_balanced,pooled_effect_balanced,pooled_se_balanced,z_score_balanced,p_value_balanced,Q_statistic_balanced,Q_pvalue_balanced,I2_heterogeneity_balanced,min_effect_balanced,max_effect_balanced,effect_range,p_adjusted_balanced,significant_balanced,log_p_original,log_p_balanced
s__Klebsiella_pneumoniae,4,1.0550704906607646,0.1116248611302499,9.45193104813498,0.0,21.699999174843825,7.531111139957858e-05,86.17511468167329,-2.5582909015757247,1.183577430496447,0.0,True,4,-0.3735522752812154,0.20578552332485828,-1.8152505057001325,0.06948542133305313,5.105134611259422,0.16425857323195103,41.23563376010748,-1.4414540456409328,2.2947534567838277,3.7362075024247607,0.0983327461698396,False,320.000004834948,1.1581063047445346
s__Dechloromonas_sp_H13,4,1.097756650962048,0.1122631128076401,9.77842697844148,0.0,24.67163078470255,1.808431018390788e-05,87.84028495651724,-1.4959445556619675,3.126830930589496,0.0,True,4,0.3779792423841084,0.38885669827408764,0.9720270836576609,0.33103707493509127,21.9178801609622,6.784851092145328e-05,86.31254492693466,-1.1570395822498134,2.9649546622591467,4.12199424450896,0.39549491984595747,False,320.000004834948,0.4801233641153919
s__Phocaeicola_plebeius,4,1.0484238888727992,0.1109373274831636,9.450596229947156,0.0,19.38393149533465,0.0002277072743112,84.52326350450608,-2.0240454790500424,1.1826248930736707,0.0,True,4,0.11314459076688199,0.2009231206738725,0.5631237977362105,0.5733505876069618,0.6770913477271991,0.8785786048955525,0.0,-0.3935652180934802,0.38406023628736374,0.777625454380844,0.6322312641262903,False,320.000004834948,0.2415797380625691
s__Alistipes_putredinis,4,-1.5767698179062255,0.107829497356202,-14.622805972076012,0.0,27.917127215912814,3.78045343374378e-06,89.253908624631,-2.0389233995602725,1.1091529130709912,0.0,True,4,-0.9373111400882661,0.49765818434521314,-1.8834436357587894,0.05964027153801177,5.9668737691090445,0.11323305799201955,49.72241552131996,-1.8585792717513185,1.3368787577792873,3.195458029530606,0.08610250966580187,False,320.000004834948,1.2244603879019458
s__Succinispira_mobilis,4,1.0120143682438103,0.1090599668166555,9.2794303701297,0.0,23.89640936054524,2.625531453370744e-05,87.44581265437633,-0.9847232694070538,1.4174419051468938,0.0,True,4,-0.8683921031669786,0.2090784259290248,-4.153427592102539,3.2753188499601293e-05,5.228705130279447,0.15579608347948104,42.62441799161726,-0.9945540325720712,1.914936841185527,2.909490873757598,7.443118762210982e-05,True,320.000004834948,4.48474641535531
s__Acetobacterium_fimetarium,4,1.0241911437200446,0.1096826671859265,9.337766576955188,0.0,27.736185582788767,4.125863260484586e-06,89.18380470506514,-1.1034586726243447,1.222458079926433,0.0,True,4,-1.011953375112005,0.2066134744599878,-4.897809195440335,9.691106828135787e-07,5.537962123834662,0.1363856108461482,45.82844857157123,-1.1259917780313358,2.5317295183761823,3.657721296407518,2.5543361928478044e-06,True,320.000004834948,6.013626619037902
s__Arcobacter_suis,4,-1.1772749017208854,0.109665913993406,-10.735103177015166,0.0,49.66602040953111,9.410761059314153e-11,93.95965294730098,-3.461977036049801,2.319955987500343,0.0,True,4,-1.7295267770384901,0.21372463006188186,-8.092313817727618,6.661338147750939e-16,11.281707386657557,0.010296147261063537,73.40828034994078,-1.9052122988412272,2.3339223558521267,4.239134654693354,3.621575613239276e-15,True,320.000004834948,15.176438519807359
s__GGB44404_SGB88286,4,1.060752248139076,0.1106791125681217,9.584032827207524,0.0,13.384386962057317,0.0038749616818374,77.58582437503831,-0.9390623529184864,1.300949511892349,0.0,True,4,-0.5716781523444459,0.538107055677062,-1.0623873935738377,0.2880598544081914,5.163229097383266,0.1602275442470108,41.896825737978475,-1.9056118244188767,1.3667082095545229,3.2723200339733998,0.3491866000842672,False,320.000004834948,0.5405172631491523
s__Bilophila_wadsworthia,4,1.0062970188811486,0.1116573631241325,9.01236596248848,0.0,16.703726410532873,0.0008131419643027,82.03993572291576,-1.9333732686429992,1.1252549687786897,0.0,True,4,-0.2641805322153186,0.18129662942705974,-1.4571728831925428,0.1450686638561547,8.503902097870682,0.03666843133968689,64.72207740078312,-1.0419559381957604,1.386764939368987,2.4287208775647473,0.19054125726672308,False,320.000004834948,0.8384263889688544
s__Blautia_wexlerae,4,-1.0001945338839675,0.108032141102868,-9.258305201334329,0.0,13.348231223149572,0.0039409764210475,77.52511213023371,-1.2902349021839,1.2048530482486848,0.0,True,4,-0.19762110183898884,0.6247063513888942,-0.3163423925491117,0.7517426373778231,1.3809159994483924,0.7100141609642409,0.0,-0.8655585644914485,1.4038805691095937,2.2694391336010424,0.7855802013473845,False,320.000004834948,0.1239308167184222
s__Aeromonas_veronii,4,0.925189861910362,0.1072986034428078,8.622571331075202,0.0,17.479610064086163,0.0005630597147209,82.83714574294858,-0.8781031078023533,1.0653017758889107,0.0,True,4,-0.8347697084983815,0.21057855670335898,-3.964172428412631,7.36510043433114e-05,4.752301582236796,0.1908597022611177,36.87269319747231,-0.970051348710494,1.3641720403379314,2.334223389048425,0.00016057414398706725,True,320.000004834948,4.132821326516067
s__Pseudomonas_anguilliseptica,4,1.4315035331492587,0.1108830495257304,12.910030336215437,0.0,30.291921250895506,1.198071181152116e-06,90.09636934167288,-1.7786021676483132,1.6114574903811905,0.0,True,4,-0.02413095257211276,0.20619836267457653,-0.11702785734626017,0.9068379781842582,1.3956352785604629,0.7065581644741228,0.0,-0.7464039217099012,0.6127671512952116,1.359171073005113,0.9251470585038928,False,320.000004834948,0.042470300002870776
s__Parabacteroides_distasonis,4,-1.1930785426419004,0.1074858341914112,-11.09986773249823,0.0,19.436170688182624,0.0002221085141671,84.5648608044792,-1.6130258837355085,0.7181239876898494,0.0,True,4,-1.0673460825265582,0.43068196217741495,-2.4782697588037736,0.013202128760306575,6.050874185628043,0.10916114902980756,50.42038707191168,-1.741371329561678,1.6383626715931525,3.3797340011548305,0.021642421002105627,True,320.000004834948,1.879356035891513
s__Comamonas_denitrificans,4,-1.0519587424899148,0.1111890945460746,-9.460988478991556,0.0,69.49584450286719,5.440092820663267e-15,95.68319512992431,-1.7011268945907907,4.8994426733651935,0.0,True,4,-1.2964064738352492,0.4632558555363803,-2.7984675387086178,0.005134573021208455,32.77450938545408,3.593400286217019e-07,90.8465449025716,-2.6923773787714946,4.787522517125106,7.479899895896601,0.00880358927189234,True,320.000004834948,2.289495665453848
s__GGB41936_SGB59041,4,-2.383707541869508,0.1132261998394454,-21.052614547247916,0.0,42.97183255929123,2.495125217549798e-09,93.01868265482815,-2.552492548295395,2.825022535145754,0.0,True,4,-3.3126486859595676,0.2012356791760291,-16.461537534116193,0.0,223.92200807176448,0.0,98.66024781314103,-4.751501114159729,3.268987157216377,8.020488271376106,0.0,True,320.000004834948,320.000004834948
s__Escherichia_coli,4,-1.4162725426691765,0.1093105948243413,-12.956406878446517,0.0,29.023661272707457,2.2139372839458105e-06,89.66360593926493,-1.5427312361115226,3.7004999107041714,0.0,True,4,-2.8361263408980895,0.2149408402006866,-13.194916044107982,0.0,27.81833289071827,3.9653092408498125e-06,89.21574484069474,-3.125945551224954,3.886019735347031,7.011965286571985,0.0,True,320.000004834948,320.000004834948
s__Prevotella_marseillensis,4,1.6254043881646434,0.1106433357555626,14.69048611979259,0.0,40.4703492139928,8.469210333039712e-09,92.58716552175753,-2.0840753447861817,1.845513883201792,0.0,True,4,0.38068771666215456,0.1731998240521659,2.197968264375924,0.027951367558232354,9.357551027625712,0.024896077197638422,67.94032978133609,-0.47797364426517674,0.8086423957878399,1.2866160400530167,0.04326166618472359,True,320.000004834948,1.5535969388163946
s__GGB4684_SGB6478,4,1.2434907231955294,0.1103312730548916,11.270519126312193,0.0,26.451224610572154,7.672335511355044e-06,88.65837009753815,-1.545462157626852,1.4259644139375969,0.0,True,4,-0.033711858758951295,0.383822188329678,-0.08783196955251327,0.9300102279190916,2.380247064241848,0.4973222170506766,0.0,-0.6241159648912882,0.7023906297485961,1.3265065946398842,0.944301165227541,False,320.000004834948,0.03151227520477738
s__GGB6601_SGB9333,4,1.2239571593597558,0.1110188236054314,11.0247714721765,0.0,29.56642299119852,1.7024695918577135e-06,89.85335493274566,-2.5410018858062937,1.3799472231661056,0.0,True,4,0.06753045145977461,0.20318799749646718,0.33235453024703765,0.7396215685126308,3.6423912140010075,0.3027585786052891,17.63652436706185,-1.1288195828471013,0.7627012625339968,1.891520845381098,0.7776437299294369,False,320.000004834948,0.1309904326271997
s__Bacteroides_uniformis,4,-2.0998909785599422,0.1100387840708835,-19.08318958892947,0.0,35.88527309506807,7.91849942283207e-08,91.6400246082778,-2.3273506029838247,1.16448029968415,0.0,True,4,-1.280325286446273,0.5177420116050161,-2.472902058840513,0.013402086649771938,8.92719289098689,0.030274723405912418,66.394811486275,-2.363896801495506,1.954684976776102,4.318581778271608,0.021886677627669382,True,320.000004834948,1.8728275785060464
s__Arcobacter_caeni,4,-0.9841133987324512,0.0928883698870293,-10.594581430692866,0.0,94.03001864309306,0.0,96.8095295063303,-3.3164753676693137,2.2137445160398928,0.0,True,4,-1.0983313371695853,0.20905608528634118,-5.253764011055772,1.4902180200948578e-07,8.594618892715387,0.035195638310110966,65.09443830554564,-1.368424242350855,2.5985175162110017,3.9669417585618567,4.156159997602217e-07,True,320.000004834948,6.826750189307482
