sample_alias,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cohort
Chu_2017_sludge.S_FCW1,-15.756789288807468,11.542638213770712,-6.554936588985658,4.984150728725954,3.4942598038206127,5.317537614211484,2.959498658581265,19.053738403619576,9.605183346566731,8.974064386208951,Chu_2017_sludge
Chu_2017_sludge.BFP,-13.494905291199057,21.517411906919545,-9.86005286649335,4.4395122642499585,20.54101288610877,3.4229966760413126,-6.861697787755572,-2.950826006934867,3.425511651650114,-3.130133921618085,Chu_2017_sludge
Chu_2017_sludge.PS2,-7.6278353191105435,9.486181708296709,-9.59887237945712,10.652472967096166,22.23307476490004,4.061397586608582,-10.496542972292698,-14.217236835500128,6.040994947897228,6.134112794450821,Chu_2017_sludge
Chu_2017_sludge.M14,10.72508648087551,-2.9337212497331504,-2.748857922590033,2.1898398001132358,-3.6851525833613588,-8.46961488357655,-1.750198185130277,-0.7539432823748182,9.4614276025326,-4.81741004349513,Chu_2017_sludge
Chu_2017_sludge.S_AS1,5.638144634068386,-0.46050724162107676,-5.983368585910697,17.13115382976007,15.825547190679961,2.6939500429286545,12.07320423500416,9.966107231782363,-7.162046250140188,-14.857373152635322,Chu_2017_sludge
Chu_2017_sludge.M4,10.087387987735562,-3.7102057746671924,-2.5394910634762953,1.390990364809737,-2.9672969145072403,-8.628580727304938,-2.0854084993529516,-0.12231996159850379,8.265631883461317,-4.882425920925882,Chu_2017_sludge
Chu_2017_sludge.S2,10.084578388225594,-3.206555070188087,-2.700195648324251,1.9455280839981783,-3.3958354833755138,-8.542726440820395,-2.0040601396810382,-0.4411338602662797,9.076725612657684,-5.02440229362927,Chu_2017_sludge
Chu_2017_sludge.SE1,-2.118705294056686,2.7727742352362967,-4.170379165170084,3.8500676567564756,2.9040417301032213,3.0282382017202694,2.9219754884900615,17.010944007544904,6.371173541448229,7.886757646898655,Chu_2017_sludge
Chu_2017_sludge.LMS41,11.289516462207265,-1.98717316434871,-2.2192343234426084,1.5703150656435159,-2.006211471221334,-3.707769756160052,-1.6509208126871098,0.462744624457206,1.5409342443367167,0.3488472230120872,Chu_2017_sludge
Chu_2017_sludge.M13,10.316285550104235,-3.732425306291654,-2.989840312839278,2.646543465003526,-4.592858805604642,-10.140739381609695,-1.9505593528638063,-0.8365149454113034,10.855935766708116,-6.043247309420187,Chu_2017_sludge
Chu_2017_sludge.LMS18,11.26087158204172,-1.9382198848179948,-2.158347124929378,1.5444625982874667,-1.8683462562664956,-3.340574079057796,-1.553345881744575,0.47566366300665186,0.9813600548138349,0.6976493223572395,Chu_2017_sludge
Chu_2017_sludge.M3,9.473983374843485,-3.51218637266153,-2.5821728653081126,2.4151171952731763,-3.8807057706394974,-8.923518475549372,-1.715224890192701,-0.6969828717577314,9.582090389271983,-5.450586185557863,Chu_2017_sludge
Lekunberri_2018_river_wastewater.DOWN6,-33.8904132335004,-7.325555780347503,1.2088768922732445,4.110530968174713,-4.943315276055021,-1.2242999983352039,-4.575561703191857,0.7687875110968547,-2.0614715020123366,-1.1736807620616805,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP5,-6.7887074240573595,-16.487845048720267,4.83782632555546,-12.222734298638107,8.519188060198173,-2.793818578757189,4.382530190917474,-0.7835866601249198,0.3903133726465473,0.8772949974498482,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP2,-6.0581466643785555,-16.217990586786176,4.77552857106899,-12.223949549648786,8.173624225834743,-2.2020626357650213,4.507936093254118,-0.673567667999388,0.45469751949668225,0.8916309418178958,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN2,-34.75282463043409,-6.544793775488912,1.1091860309602943,4.850406902441302,-5.016964058402119,-0.8649655389971168,-4.053792228358124,0.1955004487924373,-1.7868958927588714,-1.0968010651419542,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP3,-6.0675374501091435,-16.318092387901064,4.923566442629535,-11.800428927153936,7.844153544491809,-3.015424444323153,4.362878154190462,-0.6014297154356957,0.11068299395684203,0.8789811904579169,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN5,-35.35860442703627,-6.87592213027787,1.3892454593540515,4.234519436715529,-4.604782852127162,-1.0595015744090654,-3.944690593660597,1.0170203368626662,-1.1716990082085275,-0.7290536101739021,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN4,-33.93416156763293,-8.124259082460052,1.7278301610870321,5.11170537859291,-5.25041820939553,-1.1750479909348126,-4.274814071568868,0.400533844308937,-2.449491681888647,-0.7301207700444204,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN1,-33.853914188145694,-8.489958832744167,1.598147099343734,6.031071268805989,-5.383323238903016,-0.7762696375229481,-3.6250942006670717,-0.0019287634345864881,-1.5837762274816414,-1.193146165905642,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP1,-7.413907796838568,-16.674180468843378,4.730821163127311,-12.426522484761863,8.260295747032167,-2.4100894709713363,4.04748259270864,-1.0774479781300914,0.5680730894078112,1.0670318139564283,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.DOWN3,-33.73654994217831,-8.756596053038303,2.0969726261759627,4.990648038019184,-5.251075039819798,-1.2064251090596025,-4.025804260422992,0.44113034453656974,-1.758244152684442,-0.8527608836696767,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP6,-6.0005340114567245,-16.4023774272225,4.853892111337469,-11.939714194579361,7.872215295639985,-2.8322510964217726,4.343431698398746,-0.5917075888670222,0.15841965197465913,0.8781862663918331,Lekunberri_2018_river_wastewater
Lekunberri_2018_river_wastewater.UP4,-5.876593650570784,-16.601153247015922,4.905919095098439,-12.327917716229019,7.895931004943176,-2.440623101730316,4.697059759535006,-0.8864733988178887,0.44092918263687914,0.678097432647787,Lekunberri_2018_river_wastewater
Rowe_2017_hospital_wastewater.sample_WW1,8.337062580279984,5.817804442080384,27.475250151263893,10.424371310004595,-0.39426135386503225,3.0170685972897515,-1.5061260961621874,-1.0737159846090882,-1.708702130616523,3.0843005702700625,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_DF3,9.051444766199735,9.858011246826758,29.607084877766056,6.335620799242937,1.8647335816701016,3.2218971272468835,-1.4417705361755162,0.08471142734947927,-0.7287868596561861,-3.913207814609277,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AS2,4.228019594500926,15.037510677601018,26.798448596305306,1.341381639468556,-1.543063222046876,1.1748889485932097,2.518414855904957,-2.915958400549813,9.145617356809247,8.985500022207619,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_DF5,-4.373727824003921,28.487783504278738,19.821894621461706,-7.232791539772741,-0.5214384239562027,0.3025163954993424,1.5210996891335413,0.6539208582350818,-1.2240156649735985,-6.335088192390387,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH1,-7.410571817118006,24.784522616579988,-6.810984561977524,-12.372748364496093,-2.189194643160034,-3.4070640333032975,0.9461316987373662,-2.1200030149369113,-3.5776890477980743,-0.4824081888929863,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_DF1,4.896886102661309,0.7753742830141425,-1.948305554597285,4.616725362576251,-1.084693637560689,-0.8531800443810442,-2.6499997129869812,-2.5824373760565726,-2.9167295496988808,10.134852831809289,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH5,-2.7178308209349997,19.067386770350048,-5.605277586304483,-10.388327433467278,-3.131854491720234,-1.9957892331932263,3.7744500936758656,-0.9263982170273659,-1.3476624913454287,0.881800635864695,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AS3,7.352472388935695,4.829779417149475,8.875392140975483,1.3874485211150793,0.3511617892532899,0.07284283585494006,-0.23984279219920274,1.0320276902977779,-0.1338427806721406,-0.33082002764584867,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH2,-8.040129397144543,23.61070517839418,-6.060778187160909,-12.197926230741306,-2.9362864589612228,-2.7613664557524675,0.30071752483436764,0.2203133117510671,-2.7966168181821947,-2.0252417214485128,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH6,-8.718075632623412,24.447385832192307,-7.161993813893367,-12.61539338635058,-3.774079524130123,-2.6588826779566173,0.5600239564302278,-0.2929522789709153,-2.4571811938905292,-0.9029869055725345,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_AH3,-7.914015311007159,23.885840340757262,-7.063163512519671,-12.088356690301506,-1.9570841243295642,-2.4562975086525975,0.2040352537853268,0.10959072085934103,-1.775502404191968,-0.8394456548543049,Rowe_2017_hospital_wastewater
Rowe_2017_hospital_wastewater.sample_PF1,5.947033080703067,4.690371159607796,7.9071283081208525,5.138684896553432,4.392247448914974,1.0806320086916315,-4.485014931276682,3.3556563978239407,-6.318599112879926,-10.426910129392063,Rowe_2017_hospital_wastewater
Schulz_2017_wastewater.Gp0123773,10.801815487517601,-1.7924997910170573,-2.477847187715348,1.66666105001513,-0.9976578646044787,-1.1045661888162313,-0.8203020094788829,0.34700725573905444,-3.06719589166575,1.6676615571439974,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123814,10.934705114500039,-1.8273697313207427,-2.3735121426833805,1.5080678962264906,-0.974545517833348,-1.0868582763142949,-0.8981930015600893,0.4972305254829355,-2.805468592689747,1.6515049861485376,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0115559,-9.786745147746196,4.135120355219497,-7.84887990724761,19.26068133460967,-2.9288775611096174,0.9907176657184913,16.918769831997686,-12.971904564067973,-0.22406804172041023,1.139302686062029,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0124078,10.23575734271441,-1.99636628529365,-2.5761551813615737,2.3136492267746323,-1.6019886875682274,-1.0988827882212484,-0.3534863784724577,-0.29527007882432554,-3.1994417873008043,1.8252587081698521,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123802,10.791420267550107,-1.6621991220800445,-2.449372532601398,1.5584812572392015,-0.793221876236852,-1.1440492890824616,-0.521417669482288,0.23220717957898152,-2.8983352222084307,1.7304061011942398,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123779,10.806682098542858,-1.958748294032266,-2.585793011906967,1.9515283219334916,-1.3359324667803583,-1.3621425313952666,-0.4985365873335768,-0.09634823649711015,-3.2798937985226653,1.962761379349512,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0124081,7.999054222159003,-1.6478684807829578,-3.399572161278684,4.623666440075818,-1.634049223214076,-1.6207219682679248,1.409289989939584,-2.4775325599514364,-4.252913808133573,3.3215472380682947,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123765,10.938740116575456,-1.8386224331574195,-2.438999336661452,1.628074143234974,-1.0367228664410957,-1.1274952133641631,-0.6800688644576292,0.31248873403694694,-2.9184872417446504,1.748887642020362,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0124107,10.966941639787713,-1.8238458612275172,-2.430019124816863,1.5653586524810335,-0.988703143507128,-1.13892516690673,-0.7411178643004609,0.3498840312619779,-2.8850980865723725,1.7607131105308054,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123766,10.600881122566985,-2.0018088315180385,-2.7362967435195102,2.4160307343913416,-1.3953353160707802,-1.4179412307400052,0.15674514111416996,-0.7454152018356829,-3.679489384886287,2.1896588586109846,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0123843,10.335969306548625,-1.9283001608877022,-2.446251158539876,1.9277198532243567,-1.3243371270147506,-1.3124285484228595,-0.5661901886386111,-0.0861745281285044,-3.3791305599629253,1.9533881329379268,Schulz_2017_wastewater
Schulz_2017_wastewater.Gp0124090,10.958173005334395,-1.91567955140339,-2.521814862590067,1.7192369491077122,-1.117510728091817,-1.2532792383311766,-0.6202572635245676,0.38403535114138154,-3.0263531830172745,1.6383968322659221,Schulz_2017_wastewater
